pc_time,mono_time,elapsed_sec,kind,phase,message,alt_m,acc_x,acc_y,acc_z,acc_norm,mag_x,mag_y,mag_z,euler_heading,euler_roll,euler_pitch,drop_subphase,drop_acc_med,drop_dalt_med,drop_cond,drop_consec,drop_confirmed,drop_armed,drop_baseline_alt,drop_max_alt,gps_lat,gps_lon,gps_fixq,gps_nsat,gps_hdop,gps_dist_m,gps_goal_bearing_deg,gps_heading_deg,gps_err_deg,servo_fwd_cmd,servo_turn_cmd,servo_us18,servo_us12,recovery_mode,recovery_busy,camera_red_ratio,camera_status
2026-03-07T14:36:32,786.709,,EVENT,,=== CanSat Integrated Program Start ===,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07T14:36:33,788.025,0.0,EVENT,DROP,Phase: DROP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07T14:36:33,788.026,0.0,EVENT,DROP,[TIMER] force_gps=180s force_done=300s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07T14:36:33,788.088,0.0012304850000646184,ROW,DROP,warmup,-70.1764304023002,-0.61,-3.02,9.52,10.006143113108067,78.5,11.25,-146.375,0.0,0.0,0.0,WARMUP,,,,0,False,False,-70.1764304023002,-70.1764304023002,,,0,0,,,,,,0,0,1490,1490,,False,,
2026-03-07T14:36:33,788.239,0.16368336100003944,ROW,DROP,warmup,-70.0073613248479,-0.59,-3.02,9.540000000000001,10.023976256955121,78.875,12.75,-147.25,0.0,-3.4375,17.6875,WARMUP,,,,0,False,False,-70.1764304023002,-70.0073613248479,,,0,0,,,,,,0,0,1490,1490,,False,,
2026-03-07T14:36:33,788.390,0.31432032700001855,ROW,DROP,warmup,-70.2932160953628,-0.59,-3.04,9.540000000000001,10.03001994015964,79.25,13.1875,-145.25,0.0,-3.4375,17.6875,WARMUP,,,,0,False,False,-70.1764304023002,-70.0073613248479,,,0,0,,,,,,0,0,1490,1490,,False,,
2026-03-07T14:36:33,788.546,0.4656953969999904,ROW,DROP,warmup,-70.02860165703173,-0.56,-3.0300000000000002,9.47,9.958684652101402,79.6875,13.5625,-146.875,0.0,-3.4375,17.6875,WARMUP,10.023976256955121,,,0,False,False,-70.1764304023002,-70.0073613248479,,,0,0,,,,,,0,0,1490,1490,,False,,
2026-03-07T14:36:34,788.697,0.6213588330000448,ROW,DROP,warmup,-69.89660326365964,-0.5700000000000001,-3.04,9.5,9.99082078710253,79.6875,12.75,-144.875,0.0,-3.4375,17.6875,WARMUP,10.007398522028826,,,0,False,False,-70.1764304023002,-69.89660326365964,,,0,0,,,,,,0,0,1490,1490,,False,,
2026-03-07T14:36:34,788.847,0.7722973539999884,ROW,DROP,warmup,-69.97989444068648,-0.61,-3.0300000000000002,9.5,9.99014514409075,79.6875,13.1875,-147.75,0.0,-3.4375,17.6875,WARMUP,9.99082078710253,,,0,False,False,-70.1764304023002,-69.89660326365964,,,0,0,,,,,,0,0,1490,1490,,False,,
2026-03-07T14:36:34,789.007,0.9233396749999656,ROW,DROP,warmup,-69.94678114980731,-0.59,-3.04,9.5,9.99198178541174,78.875,12.75,-143.25,0.0,-3.4375,17.6875,WARMUP,9.991401286257135,,,0,False,False,-70.1764304023002,-69.89660326365964,,,0,0,,,,,,0,0,1490,1490,,False,,
2026-03-07T14:36:34,789.158,1.0822581749999927,ROW,DROP,warmup,-70.21491116883244,-0.5700000000000001,-3.0500000000000003,9.51,10.003374430660886,79.25,13.5625,-145.0,359.9375,-3.4375,17.6875,WARMUP,9.99198178541174,,,0,False,False,-70.1764304023002,-69.89660326365964,,,0,0,,,,,,0,0,1490,1490,,False,,
2026-03-07T14:36:34,789.308,1.2336254340000323,ROW,DROP,warmup,-70.01787354605698,-0.63,-2.97,9.33,9.811559509068882,80.0625,12.75,-143.6875,359.9375,-3.4375,17.6875,WARMUP,9.991401286257135,,,0,False,False,-70.1764304023002,-69.89660326365964,,,0,0,,,,,,0,0,1490,1490,,False,,
2026-03-07T14:36:34,789.466,1.383745332999979,ROW,DROP,warmup,-69.92503996273115,-0.63,-2.95,9.35,9.824555969610026,79.6875,12.375,-145.75,359.9375,-3.4375,17.6875,WARMUP,9.99082078710253,,,0,False,False,-70.1764304023002,-69.89660326365964,,,0,0,,,,,,0,0,1490,1490,,False,,
2026-03-07T14:36:34,789.616,1.5420195809999768,ROW,DROP,warmup,-69.93925828426289,-0.6,-2.98,9.34,9.822219708395856,78.5625,13.5625,-145.75,359.9375,-3.4375,17.6875,WARMUP,9.990482965596641,,,0,False,False,-70.1764304023002,-69.89660326365964,,,0,0,,,,,,0,0,1490,1490,,False,,
2026-03-07T14:36:35,789.768,1.691972819000057,EVENT,DROP,[DROP] ARM_WAIT alt=-69.73 acc_med=9.99014514409075 dalt_med=0.033 baseline=-70.18 max_alt=-69.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07T14:36:35,789.769,1.691972819000057,ROW,DROP,arm_wait,-69.72598150075999,-0.58,-2.96,9.370000000000001,9.843520711615332,79.25,12.0625,-144.1875,359.9375,-3.4375,17.6875,ARM_WAIT,9.99014514409075,0.033113290879171586,False,0,False,False,-70.1764304023002,-69.72598150075999,,,0,0,,,,,,0,0,1490,1490,,False,,
2026-03-07T14:36:35,789.929,1.8444120279999652,EVENT,DROP,[DROP] ARM_WAIT alt=-69.60 acc_med=9.958684652101402 dalt_med=0.093 baseline=-70.18 max_alt=-69.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-07T14:36:35,789.929,1.8444120279999652,ROW,DROP,arm_wait,-69.5959915681811,-0.56,-2.98,9.34,9.819857432773654,79.6875,13.1875,-146.5625,359.9375,-3.4375,17.6875,ARM_WAIT,9.958684652101402,0.09283358332582736,False,0,False,False,-70.1764304023002,-69.5959915681811,,,1,5,1.31,,,,,0,0,1490,1490,,False,,
2026-03-07T14:36:35,790.083,2.004771061000042,EVENT,DROP,[DROP] ARM_WAIT alt=-70.07 acc_med=9.843520711615332 dalt_med=0.093 baseline=-70.18 max_alt=-69.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
