seq,ph,yaw_deg,pitch_deg,roll_deg,lat_deg,lon_deg,alt_gps_m,temp_C,press_hPa,hum_pct,alt_bme_m,ax,ay,az,a
51,2,352.1,15.8,-2.0,30.38791583,130.94410600,-26.1,32.53,1023.22,27.27,-83.02,-0.350,-2.670,9.430,9.807
52,2,352.1,15.8,-2.0,30.38791583,130.94410600,-25.7,32.55,1023.20,27.40,-82.77,-0.400,-2.670,9.410,9.790
53,2,352.1,15.8,-2.0,30.38791583,130.94410600,-25.7,32.55,1023.20,27.40,-82.77,-0.400,-2.670,9.410,9.790
54,2,352.1,15.8,-2.0,30.38791583,130.94410600,-25.7,32.54,1023.23,27.48,-82.73,-0.360,-2.680,9.420,9.800
55,2,352.1,15.8,-2.0,30.38791583,130.94410600,-25.7,32.54,1023.23,27.48,-82.73,-0.360,-2.680,9.420,9.800
56,2,352.1,15.8,-2.0,30.38791583,130.94410600,-25.7,32.54,1023.23,27.48,-82.73,-0.360,-2.680,9.420,9.800
57,2,352.1,15.8,-2.0,30.38791583,130.94410600,-25.7,32.56,1023.20,28.25,-82.75,-0.360,-2.690,9.430,9.813
58,2,352.1,15.8,-2.0,30.38791583,130.94410600,-25.7,32.56,1023.20,28.25,-82.75,-0.360,-2.690,9.430,9.813
59,2,352.1,15.8,-2.0,30.38791583,130.94410600,-25.7,32.56,1023.20,28.25,-82.75,-0.360,-2.690,9.430,9.813
60,2,352.1,15.8,-2.0,30.38791583,130.94410600,-25.7,32.57,1023.23,27.37,-82.69,-0.270,-2.810,9.420,9.834
61,2,352.1,15.8,-2.0,30.38791583,130.94410600,-25.7,32.57,1023.23,27.37,-82.69,-0.270,-2.810,9.420,9.834
62,2,352.1,15.8,-2.0,30.38791583,130.94410600,-25.7,32.57,1023.23,27.37,-82.69,-0.270,-2.810,9.420,9.834
63,2,352.1,15.8,-1.9,30.38791583,130.94410600,-25.7,32.54,1023.21,27.48,-82.35,-0.380,-2.660,9.390,9.767
64,2,352.1,15.8,-1.9,30.38791583,130.94410600,-25.7,32.54,1023.21,27.48,-82.35,-0.380,-2.660,9.390,9.767
65,2,352.1,15.8,-1.9,30.38791583,130.94410600,-25.7,32.54,1023.21,27.48,-82.35,-0.380,-2.660,9.390,9.767
66,2,352.3,15.8,-2.0,30.38791583,130.94410600,-25.7,32.56,1023.17,27.27,-82.55,-0.480,-2.630,9.650,10.013
67,2,352.3,15.8,-2.0,30.38791583,130.94410600,-25.7,32.56,1023.17,27.27,-82.55,-0.480,-2.630,9.650,10.013
68,2,352.3,15.8,-2.0,30.38791583,130.94410600,-25.7,32.56,1023.17,27.27,-82.55,-0.480,-2.630,9.650,10.013
69,2,352.0,15.8,-2.0,30.38791583,130.94410600,-25.7,32.57,1023.23,27.37,-82.65,-0.670,-2.740,9.410,9.824
70,2,352.0,15.8,-2.0,30.38791583,130.94410600,-25.7,32.57,1023.23,27.37,-82.65,-0.670,-2.740,9.410,9.824
71,2,357.8,13.5,-4.2,30.38791583,130.94410600,-25.4,32.57,1023.21,27.64,-83.02,-0.820,-2.800,9.350,9.795
72,2,348.8,13.5,-4.2,30.38791583,130.94410600,-25.4,32.57,1023.21,27.64,-83.02,-0.820,-2.800,9.350,9.795
73,2,348.8,13.5,-4.2,30.38791583,130.94410600,-25.4,32.57,1023.21,27.64,-83.02,-0.820,-2.800,9.350,9.795
74,2,343.9,8.8,-6.6,30.38791583,130.94410600,-25.4,32.60,1023.22,27.61,-82.61,-0.880,-1.280,9.090,9.222
75,2,343.9,8.8,-6.6,30.38791583,130.94410600,-25.4,32.60,1023.22,27.61,-82.61,-0.880,-1.280,9.090,9.222
76,2,343.9,8.8,-6.6,30.38791583,130.94410600,-25.4,32.60,1023.22,27.61,-82.61,-0.880,-1.280,9.090,9.222
77,2,343.1,14.1,-2.2,30.38791583,130.94410600,-25.4,32.60,1023.24,27.46,-82.77,-0.380,-2.380,9.750,10.043
78,2,343.1,14.1,-2.2,30.38791583,130.94410600,-25.4,32.60,1023.24,27.46,-82.77,-0.380,-2.380,9.750,10.043
79,2,343.1,14.1,-2.2,30.38791583,130.94410600,-25.4,32.60,1023.24,27.46,-82.77,-0.380,-2.380,9.750,10.043
80,2,347.6,18.6,-5.9,30.38791583,130.94410600,-25.4,32.61,1023.24,27.47,-82.68,-2.260,-4.250,8.090,9.414
81,2,347.6,18.6,-5.9,30.38791583,130.94410600,-25.4,32.61,1023.24,27.47,-82.68,-2.260,-4.250,8.090,9.414
82,2,347.6,18.6,-5.9,30.38791583,130.94410600,-25.4,32.61,1023.24,27.47,-82.68,-2.260,-4.250,8.090,9.414
83,2,350.5,13.4,-0.4,30.38791583,130.94410600,-25.4,32.60,1023.24,27.60,-82.57,1.600,-1.500,9.340,9.594
84,2,350.5,13.4,-0.4,30.38791583,130.94410600,-25.4,32.60,1023.24,27.60,-82.57,1.600,-1.500,9.340,9.594
85,2,350.5,13.4,-0.4,30.38791583,130.94410600,-25.4,32.60,1023.24,27.60,-82.57,1.600,-1.500,9.340,9.594
86,2,348.3,9.4,1.8,30.38791583,130.94410600,-25.4,32.56,1023.23,27.48,-82.85,1.370,-1.350,9.560,9.752
87,2,348.3,9.4,1.8,30.38791583,130.94410600,-25.4,32.56,1023.23,27.48,-82.85,1.370,-1.350,9.560,9.752
88,2,348.8,14.6,-1.5,30.38791583,130.94410600,-25.4,32.56,1023.26,27.37,-83.04,0.150,-2.510,8.760,9.114
89,2,348.8,14.6,-1.5,30.38791583,130.94410600,-25.4,32.56,1023.26,27.37,-83.04,0.150,-2.510,8.760,9.114
90,2,348.8,14.6,-1.5,30.38791583,130.94410600,-25.4,32.56,1023.26,27.37,-83.04,0.150,-2.510,8.760,9.114
91,2,348.8,15.9,-5.1,30.38791583,130.94410600,-25.0,32.56,1023.23,27.68,-82.70,-0.910,-2.780,9.400,9.845
92,2,348.8,15.9,-5.1,30.38791583,130.94410600,-25.0,32.56,1023.23,27.68,-82.70,-0.910,-2.780,9.400,9.845
93,2,348.8,15.9,-5.1,30.38791583,130.94410600,-25.0,32.56,1023.23,27.68,-82.70,-0.910,-2.780,9.400,9.845
94,2,348.6,15.9,-3.9,30.38791583,130.94410600,-25.0,32.57,1023.24,27.38,-82.65,-0.350,-2.660,9.230,9.612
95,2,348.6,15.9,-3.9,30.38791583,130.94410600,-25.0,32.57,1023.24,27.38,-82.65,-0.350,-2.660,9.230,9.612
96,2,348.6,15.9,-3.9,30.38791583,130.94410600,-25.0,32.57,1023.24,27.38,-82.65,-0.350,-2.660,9.230,9.612
97,2,348.6,15.9,-3.8,30.38791583,130.94410600,-25.0,32.57,1023.22,27.89,-82.92,-0.510,-2.690,9.400,9.791
98,2,348.6,15.9,-3.8,30.38791583,130.94410600,-25.0,32.57,1023.22,27.89,-82.92,-0.510,-2.690,9.400,9.791
99,2,348.6,15.9,-3.8,30.38791583,130.94410600,-25.0,32.57,1023.22,27.89,-82.92,-0.510,-2.690,9.400,9.791
100,2,348.6,15.9,-3.8,30.38799100,130.94429417,-25.0,32.60,1023.26,27.74,-82.94,-0.540,-2.690,9.440,9.831
101,2,348.6,15.9,-3.8,30.38799100,130.94429417,-25.0,32.60,1023.26,27.74,-82.94,-0.540,-2.690,9.440,9.831
102,2,348.6,15.9,-3.8,30.38799100,130.94429417,-25.0,32.60,1023.26,27.74,-82.94,-0.540,-2.690,9.440,9.831
103,2,348.6,15.9,-3.7,30.38799100,130.94429417,-25.0,32.62,1023.23,27.75,-82.51,-0.520,-2.670,9.470,9.853
104,2,348.6,15.9,-3.7,30.38799100,130.94429417,-25.0,32.62,1023.23,27.75,-82.51,-0.520,-2.670,9.470,9.853
105,2,348.6,15.9,-3.7,30.38799100,130.94429417,-25.0,32.62,1023.23,27.75,-82.51,-0.520,-2.670,9.470,9.853
106,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.0,32.63,1023.22,27.86,-82.45,-0.510,-2.690,9.410,9.800
107,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.0,32.63,1023.22,27.86,-82.45,-0.510,-2.690,9.410,9.800
108,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.0,32.63,1023.20,27.13,-82.74,-0.500,-2.690,9.430,9.819
109,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.0,32.63,1023.20,27.13,-82.74,-0.500,-2.690,9.430,9.819
110,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.0,32.63,1023.20,27.13,-82.74,-0.500,-2.690,9.430,9.819
111,2,348.6,15.9,-3.6,30.38799100,130.94429417,-24.8,32.64,1023.21,27.71,-82.33,-0.540,-2.680,9.430,9.818
112,2,348.6,15.9,-3.6,30.38799100,130.94429417,-24.8,32.64,1023.21,27.71,-82.33,-0.540,-2.680,9.430,9.818
113,2,348.6,15.9,-3.6,30.38799100,130.94429417,-24.8,32.64,1023.21,27.71,-82.33,-0.540,-2.680,9.430,9.818
114,2,348.6,15.9,-3.6,30.38799100,130.94429417,-24.8,32.65,1023.23,28.15,-82.68,-0.540,-2.690,9.420,9.811
115,2,348.6,15.9,-3.6,30.38799100,130.94429417,-24.8,32.65,1023.23,28.15,-82.68,-0.540,-2.690,9.420,9.811
116,2,348.6,15.9,-3.6,30.38799100,130.94429417,-24.8,32.65,1023.23,28.15,-82.68,-0.540,-2.690,9.420,9.811
117,2,348.6,15.9,-3.6,30.38799100,130.94429417,-24.8,32.65,1023.21,27.67,-82.73,-0.530,-2.690,9.450,9.840
118,2,348.6,15.9,-3.6,30.38799100,130.94429417,-24.8,32.65,1023.21,27.67,-82.73,-0.530,-2.690,9.450,9.840
119,2,348.6,15.9,-3.6,30.38799100,130.94429417,-24.8,32.65,1023.21,27.67,-82.73,-0.530,-2.690,9.450,9.840
120,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.4,32.66,1023.24,27.74,-83.01,-0.520,-2.680,9.430,9.817
121,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.4,32.66,1023.24,27.74,-83.01,-0.520,-2.680,9.430,9.817
122,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.4,32.66,1023.24,27.74,-83.01,-0.520,-2.680,9.430,9.817
123,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.4,32.67,1023.22,27.76,-82.80,-0.510,-2.700,9.430,9.822
124,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.4,32.67,1023.22,27.76,-82.80,-0.510,-2.700,9.430,9.822
125,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.4,32.67,1023.22,27.67,-82.75,-0.500,-2.680,9.440,9.826
126,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.4,32.67,1023.22,27.67,-82.75,-0.500,-2.680,9.440,9.826
127,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.4,32.67,1023.22,27.67,-82.75,-0.500,-2.680,9.440,9.826
128,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.4,32.67,1023.21,27.35,-82.70,-0.520,-2.670,9.450,9.834
129,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.4,32.67,1023.21,27.35,-82.70,-0.520,-2.670,9.450,9.834
130,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.4,32.67,1023.21,27.35,-82.70,-0.520,-2.670,9.450,9.834
131,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.2,32.67,1023.24,28.71,-82.94,-0.400,-2.710,9.440,9.829
132,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.2,32.67,1023.24,28.71,-82.94,-0.400,-2.710,9.440,9.829
133,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.2,32.67,1023.24,28.71,-82.94,-0.400,-2.710,9.440,9.829
134,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.2,32.68,1023.24,27.76,-82.97,-0.510,-2.690,9.460,9.848
135,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.2,32.68,1023.24,27.76,-82.97,-0.510,-2.690,9.460,9.848
136,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.2,32.68,1023.24,27.76,-82.97,-0.510,-2.690,9.460,9.848
137,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.2,32.68,1023.25,27.57,-82.92,-0.490,-2.690,9.470,9.857
138,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.2,32.68,1023.25,27.57,-82.92,-0.490,-2.690,9.470,9.857
139,2,348.6,15.9,-3.6,30.38799100,130.94429417,-25.2,32.68,1023.25,27.57,-82.92,-0.490,-2.690,9.470,9.857
140,2,348.6,15.9,-3.6,30.38805233,130.94428983,-25.2,32.71,1023.24,26.71,-82.87,-0.530,-2.690,9.460,9.849
141,2,348.6,15.9,-3.6,30.38805233,130.94428983,-25.2,32.71,1023.24,26.71,-82.87,-0.530,-2.690,9.460,9.849
142,2,348.6,15.9,-3.6,30.38805233,130.94428983,-25.2,32.71,1023.24,26.71,-82.87,-0.530,-2.690,9.460,9.849
143,2,348.6,15.9,-3.6,30.38805233,130.94428983,-25.2,32.70,1023.25,27.48,-82.93,-0.520,-2.670,9.430,9.814
144,2,348.6,15.9,-3.6,30.38805233,130.94428983,-25.2,32.70,1023.25,27.48,-82.93,-0.520,-2.670,9.430,9.814
145,2,348.6,15.9,-3.6,30.38805233,130.94428983,-25.2,32.70,1023.25,27.48,-82.93,-0.520,-2.670,9.430,9.814
146,2,348.6,15.9,-3.6,30.38805233,130.94428983,-25.2,32.71,1023.28,28.43,-83.06,-0.560,-2.690,9.430,9.822
147,2,348.6,15.9,-3.6,30.38805233,130.94428983,-25.2,32.71,1023.28,28.43,-83.06,-0.560,-2.690,9.430,9.822
148,2,356.2,15.9,-3.6,30.38805233,130.94428983,-25.2,32.71,1023.27,27.55,-83.15,-0.680,-2.630,9.440,9.823
149,2,348.6,15.9,-3.6,30.38805233,130.94428983,-25.2,32.71,1023.27,27.55,-83.15,-0.680,-2.630,9.440,9.823
150,2,348.6,15.9,-3.6,30.38805233,130.94428983,-25.2,32.71,1023.27,27.55,-83.15,-0.680,-2.630,9.440,9.823
151,2,348.6,15.9,-3.6,30.38805233,130.94428983,-25.2,32.71,1023.23,27.55,-83.13,-0.510,-2.690,9.460,9.848
152,2,348.6,15.9,-3.6,30.38805233,130.94428983,-25.2,32.71,1023.23,27.55,-83.13,-0.510,-2.690,9.460,9.848
153,2,348.6,15.9,-3.6,30.38805233,130.94428983,-25.2,32.71,1023.23,27.55,-83.13,-0.510,-2.690,9.460,9.848
154,2,348.6,15.9,-3.6,30.38805233,130.94428983,-25.2,32.72,1023.25,27.54,-83.12,-0.510,-2.690,9.400,9.791
155,2,348.6,15.9,-3.6,30.38805233,130.94428983,-25.2,32.72,1023.25,27.54,-83.12,-0.510,-2.690,9.400,9.791
156,2,348.6,15.9,-3.6,30.38805233,130.94428983,-25.2,32.72,1023.25,27.54,-83.12,-0.510,-2.690,9.400,9.791
157,2,348.6,15.9,-3.6,30.38805233,130.94428983,-25.2,32.71,1023.29,27.57,-83.10,-0.510,-2.710,9.430,9.825
158,2,348.6,15.9,-3.6,30.38805233,130.94428983,-25.2,32.71,1023.29,27.57,-83.10,-0.510,-2.710,9.430,9.825
159,2,348.6,15.9,-3.6,30.38805233,130.94428983,-25.2,32.71,1023.29,27.57,-83.10,-0.510,-2.710,9.430,9.825
160,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.2,32.70,1023.28,27.62,-82.87,-0.520,-2.670,9.430,9.814
161,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.2,32.70,1023.28,27.62,-82.87,-0.520,-2.670,9.430,9.814
162,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.2,32.70,1023.28,27.62,-82.87,-0.520,-2.670,9.430,9.814
163,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.2,32.70,1023.27,27.51,-83.20,-0.560,-2.680,9.440,9.829
164,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.2,32.70,1023.27,27.51,-83.20,-0.560,-2.680,9.440,9.829
165,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.2,32.70,1023.27,27.51,-83.20,-0.560,-2.680,9.440,9.829
166,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.2,32.71,1023.28,28.53,-83.29,-0.540,-2.680,9.430,9.818
167,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.2,32.71,1023.28,28.53,-83.29,-0.540,-2.680,9.430,9.818
168,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.2,32.71,1023.28,28.53,-83.29,-0.540,-2.680,9.430,9.818
169,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.2,32.72,1023.28,27.45,-83.36,-0.540,-2.680,9.450,9.838
170,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.2,32.72,1023.28,27.45,-83.36,-0.540,-2.680,9.450,9.838
171,2,356.2,15.9,-3.6,30.38807000,130.94427950,-25.1,32.71,1023.25,27.14,-83.27,-0.520,-2.690,9.450,9.839
172,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.1,32.71,1023.25,27.14,-83.27,-0.520,-2.690,9.450,9.839
173,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.1,32.71,1023.25,27.14,-83.27,-0.520,-2.690,9.450,9.839
174,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.1,32.72,1023.28,27.41,-83.31,-0.510,-2.690,9.450,9.839
175,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.1,32.72,1023.28,27.41,-83.31,-0.510,-2.690,9.450,9.839
176,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.1,32.72,1023.28,27.41,-83.31,-0.510,-2.690,9.450,9.839
177,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.1,32.73,1023.29,27.19,-83.14,-0.480,-2.660,9.440,9.819
178,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.1,32.73,1023.29,27.19,-83.14,-0.480,-2.660,9.440,9.819
179,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.1,32.73,1023.29,27.19,-83.14,-0.480,-2.660,9.440,9.819
180,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.1,32.74,1023.26,27.30,-83.37,-0.510,-2.690,9.440,9.829
181,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.1,32.74,1023.26,27.30,-83.37,-0.510,-2.690,9.440,9.829
182,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.1,32.74,1023.26,27.30,-83.37,-0.510,-2.690,9.440,9.829
183,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.1,32.72,1023.31,27.15,-83.41,-0.530,-2.690,9.430,9.820
184,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.1,32.72,1023.31,27.15,-83.41,-0.530,-2.690,9.430,9.820
185,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.1,32.72,1023.31,27.15,-83.41,-0.530,-2.690,9.430,9.820
186,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.1,32.73,1023.30,27.39,-83.50,-0.520,-2.690,9.420,9.810
187,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.1,32.73,1023.30,27.39,-83.50,-0.520,-2.690,9.420,9.810
188,2,348.6,15.9,-3.6,30.38807000,130.94427950,-25.1,32.73,1023.30,27.39,-83.50,-0.520,-2.690,9.420,9.810
189,2,348.6,15.9,-3.6,30.38804867,130.94428750,-25.1,32.73,1023.29,27.19,-83.38,-0.520,-2.700,9.440,9.832
190,2,348.6,15.9,-3.6,30.38804867,130.94428750,-25.1,32.73,1023.29,27.19,-83.38,-0.520,-2.700,9.440,9.832
191,2,348.6,15.9,-3.6,30.38804867,130.94428750,-25.1,32.73,1023.29,27.19,-83.38,-0.520,-2.700,9.440,9.832
192,2,348.6,15.9,-3.6,30.38804867,130.94428750,-25.1,32.75,1023.29,27.28,-83.53,-0.520,-2.690,9.440,9.830
193,2,348.6,15.9,-3.6,30.38804867,130.94428750,-25.1,32.75,1023.29,27.28,-83.53,-0.520,-2.690,9.440,9.830
194,2,348.6,15.9,-3.6,30.38804867,130.94428750,-25.1,32.75,1023.29,27.28,-83.53,-0.520,-2.690,9.440,9.830
195,2,348.6,15.9,-3.6,30.38804867,130.94428750,-25.1,32.76,1023.32,27.33,-83.32,-0.520,-2.710,9.430,9.825
196,2,348.6,15.9,-3.6,30.38804867,130.94428750,-25.1,32.76,1023.32,27.33,-83.32,-0.520,-2.710,9.430,9.825
197,2,348.6,15.9,-3.6,30.38804867,130.94428750,-25.1,32.76,1023.32,27.33,-83.32,-0.520,-2.710,9.430,9.825
