seq,ph,yaw_deg,pitch_deg,roll_deg,lat_deg,lon_deg,alt_gps_m,temp_C,press_hPa,hum_pct,alt_bme_m,ax,ay,az,a
40,3,115.2,20.6,-62.4,30.38788233,130.94429533,5.4,32.70,1022.83,13.75,-79.73,-8.200,-2.430,4.820,9.817
41,3,115.2,20.6,-62.4,30.38788233,130.94429533,5.4,32.70,1022.83,13.75,-79.73,-8.200,-2.430,4.820,9.817
42,3,116.6,23.5,-59.7,30.38788233,130.94429533,5.4,32.77,1022.86,13.76,-79.42,-8.160,-2.420,4.930,9.836
43,3,116.6,23.5,-59.7,30.38788233,130.94429533,5.4,32.77,1022.86,13.76,-79.42,-8.160,-2.420,4.930,9.836
44,3,106.2,21.6,-54.9,30.38788233,130.94429533,5.4,32.82,1022.79,13.65,-79.35,-8.020,-1.780,3.480,8.922
45,3,106.2,21.6,-54.9,30.38788233,130.94429533,5.4,32.82,1022.79,13.65,-79.35,-8.020,-1.780,3.480,8.922
46,3,96.2,13.2,-30.2,30.38788233,130.94429533,5.6,32.82,1022.81,14.32,-79.38,-5.460,-3.470,9.570,11.552
47,3,96.2,13.2,-30.2,30.38788233,130.94429533,5.6,32.82,1022.81,14.32,-79.38,-5.460,-3.470,9.570,11.552
48,3,96.2,13.2,-30.2,30.38788233,130.94429533,5.6,32.82,1022.81,14.32,-79.38,-5.460,-3.470,9.570,11.552
49,3,97.1,12.2,-11.9,30.38788233,130.94429533,5.6,32.78,1022.82,13.83,-79.45,-1.230,-2.100,9.420,9.729
50,3,97.1,12.2,-11.9,30.38788233,130.94429533,5.6,32.78,1022.82,13.83,-79.45,-1.230,-2.100,9.420,9.729
51,3,86.2,10.9,-14.0,30.38788233,130.94429533,5.6,32.74,1022.83,13.88,-79.10,-0.480,-2.400,8.970,9.298
52,3,86.2,10.9,-14.0,30.38788233,130.94429533,5.6,32.74,1022.83,13.88,-79.10,-0.480,-2.400,8.970,9.298
53,3,81.1,11.1,-26.8,30.38788233,130.94429533,5.6,32.72,1022.80,13.95,-79.31,-2.910,-2.210,9.230,9.927
54,3,81.1,11.1,-26.8,30.38788233,130.94429533,5.6,32.72,1022.80,13.95,-79.31,-2.910,-2.210,9.230,9.927
55,3,82.0,13.4,-37.0,30.38788233,130.94429533,5.6,32.68,1022.81,13.96,-79.16,-5.270,-2.390,6.370,8.606
56,3,82.0,13.4,-37.0,30.38788233,130.94429533,5.6,32.68,1022.81,13.96,-79.16,-5.270,-2.390,6.370,8.606
57,3,82.0,13.4,-37.0,30.38788233,130.94429533,5.6,32.68,1022.81,13.96,-79.16,-5.270,-2.390,6.370,8.606
58,3,80.2,13.5,-38.8,30.38788233,130.94429533,5.6,32.60,1022.81,14.06,-78.93,-4.630,-2.310,8.370,9.840
59,3,80.2,13.5,-38.8,30.38788233,130.94429533,5.6,32.60,1022.81,14.06,-78.93,-4.630,-2.310,8.370,9.840
60,3,80.4,14.0,-39.3,30.38788233,130.94429533,5.6,32.50,1022.80,14.46,-79.10,-5.040,-2.510,8.020,9.799
61,3,80.4,14.0,-39.3,30.38788233,130.94429533,5.6,32.50,1022.80,14.46,-79.10,-5.040,-2.510,8.020,9.799
62,3,71.2,13.9,-48.2,30.38788233,130.94429533,5.6,32.38,1022.77,14.15,-78.94,-5.510,-2.260,7.230,9.367
63,3,71.2,13.9,-48.2,30.38788233,130.94429533,5.6,32.38,1022.77,14.15,-78.94,-5.510,-2.260,7.230,9.367
64,3,67.5,15.4,-58.0,30.38788233,130.94429533,5.6,32.28,1022.80,14.05,-78.73,-8.180,-2.460,5.360,10.084
65,3,67.5,15.4,-58.0,30.38788233,130.94429533,5.6,32.28,1022.80,14.05,-78.73,-8.180,-2.460,5.360,10.084
66,3,67.5,15.4,-58.0,30.38788233,130.94429533,5.6,32.28,1022.80,14.05,-78.73,-8.180,-2.460,5.360,10.084
67,3,68.7,16.4,-59.2,30.38787017,130.94426833,5.6,32.16,1022.80,13.84,-79.31,-7.690,-2.340,5.950,10.001
68,3,68.7,16.4,-59.2,30.38787017,130.94426833,5.6,32.16,1022.80,13.84,-79.31,-7.690,-2.340,5.950,10.001
69,3,53.9,11.2,-55.2,30.38787017,130.94426833,5.6,32.06,1022.79,14.05,-78.81,-7.400,-2.510,7.080,10.545
70,3,53.9,11.2,-55.2,30.38787017,130.94426833,5.6,32.06,1022.79,14.05,-78.81,-7.400,-2.510,7.080,10.545
71,3,43.6,5.3,-31.9,30.38787017,130.94426833,5.6,31.97,1022.77,13.86,-79.13,-0.360,0.010,8.480,8.488
72,3,43.6,5.3,-31.9,30.38787017,130.94426833,5.6,31.97,1022.77,13.86,-79.13,-0.360,0.010,8.480,8.488
73,3,43.6,5.3,-31.9,30.38787017,130.94426833,5.6,31.97,1022.77,13.86,-79.13,-0.360,0.010,8.480,8.488
74,3,38.7,3.9,-23.4,30.38787017,130.94426833,5.6,31.89,1022.83,14.14,-78.88,-2.550,-2.740,9.720,10.416
75,3,38.7,3.9,-23.4,30.38787017,130.94426833,5.6,31.89,1022.83,14.14,-78.88,-2.550,-2.740,9.720,10.416
76,3,39.8,5.4,-24.4,30.38787017,130.94426833,5.6,31.86,1022.79,14.39,-79.19,-1.470,-2.480,9.120,9.565
77,3,39.8,5.4,-24.4,30.38787017,130.94426833,5.6,31.86,1022.79,14.39,-79.19,-1.470,-2.480,9.120,9.565
78,3,40.4,7.6,-22.6,30.38787017,130.94426833,5.9,31.83,1022.79,14.10,-79.20,-2.130,-2.410,9.040,9.595
79,3,40.4,7.6,-22.6,30.38787017,130.94426833,5.9,31.83,1022.79,14.10,-79.20,-2.130,-2.410,9.040,9.595
80,3,27.4,5.7,-18.2,30.38787017,130.94426833,5.9,31.80,1022.81,14.17,-79.04,-2.270,-1.720,7.490,8.013
81,3,27.4,5.7,-18.2,30.38787017,130.94426833,5.9,31.80,1022.81,14.17,-79.04,-2.270,-1.720,7.490,8.013
82,3,27.4,5.7,-18.2,30.38787017,130.94426833,5.9,31.80,1022.81,14.17,-79.04,-2.270,-1.720,7.490,8.013
83,3,21.3,5.1,-12.8,30.38787017,130.94426833,5.9,31.78,1022.76,14.23,-79.03,-1.810,-1.780,9.490,9.824
84,3,21.3,5.1,-12.8,30.38787017,130.94426833,5.9,31.78,1022.76,14.23,-79.03,-1.810,-1.780,9.490,9.824
85,3,21.9,6.0,-11.9,30.38787017,130.94426833,5.9,31.76,1022.79,14.35,-78.93,0.000,0.000,0.000,0.000
86,3,21.9,6.0,-11.9,30.38787017,130.94426833,5.9,31.76,1022.79,14.35,-78.93,0.000,0.000,0.000,0.000
87,3,8.2,5.2,-11.4,30.38787017,130.94426833,5.2,31.75,1022.78,14.53,-79.08,-0.850,-2.420,9.560,9.898
88,3,8.2,5.2,-11.4,30.38787017,130.94426833,5.2,31.75,1022.78,14.53,-79.08,-0.850,-2.420,9.560,9.898
89,3,358.8,3.7,-11.5,30.38787017,130.94426833,5.2,31.74,1022.78,14.53,-79.14,-0.490,-2.630,9.230,9.610
90,3,358.8,3.7,-11.5,30.38787017,130.94426833,5.2,31.74,1022.78,14.53,-79.14,-0.490,-2.630,9.230,9.610
91,3,359.6,8.7,-7.7,30.38787017,130.94426833,5.2,31.75,1022.81,14.15,-79.03,-0.380,-2.520,9.330,9.672
92,3,359.6,8.7,-7.7,30.38787017,130.94426833,5.2,31.75,1022.81,14.15,-79.03,-0.380,-2.520,9.330,9.672
93,3,359.6,8.7,-7.7,30.38787017,130.94426833,5.2,31.75,1022.81,14.15,-79.03,-0.380,-2.520,9.330,9.672
94,3,0.1,11.8,-5.1,30.38787017,130.94426833,5.2,31.76,1022.78,14.27,-79.08,-0.490,-2.520,9.310,9.657
95,3,0.1,11.8,-5.1,30.38787017,130.94426833,5.2,31.76,1022.78,14.27,-79.08,-0.490,-2.520,9.310,9.657
96,3,0.0,12.9,-4.2,30.38787017,130.94426833,5.2,31.79,1022.76,14.44,-79.10,-0.450,-2.520,9.310,9.656
97,3,0.0,12.9,-4.2,30.38787017,130.94426833,5.2,31.79,1022.76,14.44,-79.10,-0.450,-2.520,9.310,9.656
98,3,345.9,12.8,-6.2,30.38787017,130.94426833,5.2,31.81,1022.79,13.98,-79.05,3.070,-2.600,9.840,10.631
99,3,345.9,12.8,-6.2,30.38787017,130.94426833,5.2,31.81,1022.79,13.98,-79.05,3.070,-2.600,9.840,10.631
100,3,344.6,12.4,-10.0,30.38787017,130.94426833,5.2,31.82,1022.80,14.45,-79.34,-1.130,-2.050,9.990,10.261
101,3,344.6,12.4,-10.0,30.38787017,130.94426833,5.2,31.82,1022.80,14.45,-79.34,-1.130,-2.050,9.990,10.261
102,3,344.6,12.4,-10.0,30.38787017,130.94426833,5.2,31.82,1022.80,14.45,-79.34,-1.130,-2.050,9.990,10.261
103,3,344.8,12.4,-10.4,30.38787017,130.94426833,5.2,31.83,1022.80,13.95,-79.26,-1.050,-2.590,9.330,9.740
104,3,344.8,12.4,-10.4,30.38787017,130.94426833,5.2,31.83,1022.80,13.95,-79.26,-1.050,-2.590,9.330,9.740
105,3,333.5,11.1,-9.3,30.38787017,130.94426833,5.2,31.82,1022.79,13.20,-79.14,-1.970,-2.960,7.970,8.727
106,3,333.5,11.1,-9.3,30.38787017,130.94426833,5.2,31.82,1022.79,13.20,-79.14,-1.970,-2.960,7.970,8.727
107,3,325.6,10.3,-10.8,30.38787017,130.94426833,5.1,31.82,1022.78,14.46,-79.41,1.980,-2.460,8.830,9.378
108,3,325.6,10.3,-10.8,30.38787017,130.94426833,5.1,31.82,1022.78,14.46,-79.41,1.980,-2.460,8.830,9.378
109,3,325.9,11.8,-8.6,30.38787017,130.94426833,5.1,31.80,1022.80,14.24,-79.18,-0.600,-2.480,9.340,9.682
110,3,325.9,11.8,-8.6,30.38787017,130.94426833,5.1,31.80,1022.80,14.24,-79.18,-0.600,-2.480,9.340,9.682
111,3,326.3,13.1,-6.5,30.38787017,130.94426833,5.1,31.78,1022.80,14.63,-79.30,-0.570,-2.540,9.300,9.657
112,3,326.3,13.1,-6.5,30.38787017,130.94426833,5.1,31.78,1022.80,14.63,-79.30,-0.570,-2.540,9.300,9.657
113,3,326.2,13.4,-5.8,30.38787017,130.94426833,5.1,31.79,1022.82,14.47,-79.23,-0.180,-2.430,8.930,9.256
114,3,326.2,13.4,-5.8,30.38787017,130.94426833,5.1,31.79,1022.82,14.47,-79.23,-0.180,-2.430,8.930,9.256
115,3,326.2,13.4,-5.8,30.38787017,130.94426833,5.1,31.79,1022.82,14.47,-79.23,-0.180,-2.430,8.930,9.256
116,3,314.6,12.8,-8.4,30.38787017,130.94426833,5.1,31.79,1022.76,14.47,-79.12,0.730,-2.970,9.460,9.942
117,3,314.6,12.8,-8.4,30.38787017,130.94426833,5.1,31.79,1022.76,14.47,-79.12,0.730,-2.970,9.460,9.942
118,3,312.9,13.1,-23.6,30.38787017,130.94426833,5.0,31.79,1022.79,14.55,-79.00,-4.010,-1.790,6.890,8.170
119,3,312.9,13.1,-23.6,30.38787017,130.94426833,5.0,31.79,1022.79,14.55,-79.00,-4.010,-1.790,6.890,8.170
120,3,312.0,13.1,-21.0,30.38787017,130.94426833,5.0,31.78,1022.79,14.76,-79.20,-1.750,-3.620,10.090,10.862
121,3,312.0,13.1,-21.0,30.38787017,130.94426833,5.0,31.78,1022.79,14.76,-79.20,-1.750,-3.620,10.090,10.862
122,3,302.6,11.6,-19.0,30.38787017,130.94426833,5.0,31.76,1022.79,14.78,-79.22,-3.180,-2.810,9.810,10.689
123,3,302.6,11.6,-19.0,30.38787017,130.94426833,5.0,31.76,1022.79,14.78,-79.22,-3.180,-2.810,9.810,10.689
124,3,296.4,10.3,-11.1,30.38787017,130.94426833,5.0,31.75,1022.78,14.76,-79.67,0.180,-2.540,9.430,9.768
125,3,296.4,10.3,-11.1,30.38787017,130.94426833,5.0,31.75,1022.78,14.76,-79.67,0.180,-2.540,9.430,9.768
126,3,296.8,11.7,-8.9,30.38788167,130.94427700,5.0,31.73,1022.80,14.92,-79.35,-0.940,-2.350,9.210,9.551
127,3,296.8,11.7,-8.9,30.38788167,130.94427700,5.0,31.73,1022.80,14.92,-79.35,-0.940,-2.350,9.210,9.551
128,3,296.8,11.7,-8.9,30.38788167,130.94427700,5.0,31.73,1022.80,14.92,-79.35,-0.940,-2.350,9.210,9.551
129,3,297.3,12.9,-6.6,30.38788167,130.94427700,5.0,31.73,1022.80,14.89,-79.20,-0.570,-2.440,9.340,9.670
130,3,297.3,12.9,-6.6,30.38788167,130.94427700,5.0,31.73,1022.80,14.89,-79.20,-0.570,-2.440,9.340,9.670
131,3,297.4,13.5,-5.9,30.38788167,130.94427700,5.0,31.72,1022.82,14.71,-79.29,-0.670,-2.370,9.350,9.669
132,3,297.4,13.5,-5.9,30.38788167,130.94427700,5.0,31.72,1022.82,14.71,-79.29,-0.670,-2.370,9.350,9.669
133,3,284.9,13.2,-7.9,30.38788167,130.94427700,5.0,31.70,1022.81,15.00,-79.54,1.420,-2.170,8.770,9.145
134,3,284.9,13.2,-7.9,30.38788167,130.94427700,5.0,31.70,1022.81,15.00,-79.54,1.420,-2.170,8.770,9.145
135,3,283.4,13.7,-15.9,30.38788167,130.94427700,5.0,31.67,1022.82,15.09,-79.62,-1.770,-2.440,9.610,10.072
136,3,283.4,13.7,-15.9,30.38788167,130.94427700,5.0,31.67,1022.82,15.09,-79.62,-1.770,-2.440,9.610,10.072
137,3,283.4,13.7,-15.9,30.38788167,130.94427700,5.0,31.67,1022.82,15.09,-79.62,-1.770,-2.440,9.610,10.072
138,3,282.8,14.3,-21.4,30.38788167,130.94427700,4.7,31.59,1022.80,15.42,-79.40,-2.920,-2.520,9.010,9.801
139,3,282.8,14.3,-21.4,30.38788167,130.94427700,4.7,31.59,1022.80,15.42,-79.40,-2.920,-2.520,9.010,9.801
140,3,271.9,12.7,-27.2,30.38788167,130.94427700,4.7,31.54,1022.82,14.84,-79.57,-3.090,-3.730,7.870,9.241
141,3,271.9,12.7,-27.2,30.38788167,130.94427700,4.7,31.54,1022.82,14.84,-79.57,-3.090,-3.730,7.870,9.241
142,3,266.9,11.9,-25.1,30.38788167,130.94427700,4.7,31.53,1022.84,15.04,-79.29,-3.700,-2.350,8.830,9.858
143,3,266.9,11.9,-25.1,30.38788167,130.94427700,4.7,31.53,1022.84,15.04,-79.29,-3.700,-2.350,8.830,9.858
144,3,263.8,10.7,-11.4,30.38788167,130.94427700,4.7,31.48,1022.84,14.85,-79.47,0.410,-2.250,11.880,12.098
145,3,263.8,10.7,-11.4,30.38788167,130.94427700,4.7,31.48,1022.84,14.85,-79.47,0.410,-2.250,11.880,12.098
146,3,265.3,11.0,-14.0,30.38788167,130.94427700,4.7,31.44,1022.81,15.20,-79.42,-1.430,-2.410,9.380,9.790
147,3,265.3,11.0,-14.0,30.38788167,130.94427700,4.7,31.44,1022.81,15.20,-79.42,-1.430,-2.410,9.380,9.790
148,3,265.2,11.9,-11.0,30.38788167,130.94427700,4.4,31.39,1022.80,15.34,-79.20,-1.060,-2.330,9.290,9.636
149,3,265.2,11.9,-11.0,30.38788167,130.94427700,4.4,31.39,1022.80,15.34,-79.20,-1.060,-2.330,9.290,9.636
150,3,265.2,11.9,-11.0,30.38788167,130.94427700,4.4,31.39,1022.80,15.34,-79.20,-1.060,-2.330,9.290,9.636
151,3,254.3,11.8,-10.2,30.38788167,130.94427700,4.4,31.31,1022.80,15.17,-79.15,-0.090,-2.510,10.300,10.602
152,3,254.3,11.8,-10.2,30.38788167,130.94427700,4.4,31.31,1022.80,15.17,-79.15,-0.090,-2.510,10.300,10.602
153,3,251.2,12.3,-22.0,30.38788167,130.94427700,4.4,31.22,1022.81,15.20,-79.43,-4.600,-2.250,10.300,11.503
154,3,251.2,12.3,-22.0,30.38788167,130.94427700,4.4,31.22,1022.81,15.20,-79.43,-4.600,-2.250,10.300,11.503
155,3,250.5,12.2,-20.2,30.38788167,130.94427700,4.4,31.14,1022.83,15.08,-79.11,-1.550,-2.700,9.190,9.703
156,3,250.5,12.2,-20.2,30.38788167,130.94427700,4.4,31.14,1022.83,15.08,-79.11,-1.550,-2.700,9.190,9.703
157,3,239.2,11.2,-28.7,30.38788750,130.94431100,4.6,31.03,1022.81,15.38,-79.26,-2.000,-1.960,8.080,8.551
158,3,239.2,11.2,-28.7,30.38788750,130.94431100,4.6,31.03,1022.81,15.38,-79.26,-2.000,-1.960,8.080,8.551
159,3,234.6,13.6,-44.6,30.38788750,130.94431100,4.6,30.94,1022.78,15.18,-79.10,-4.530,-2.610,7.430,9.085
160,3,234.6,13.6,-44.6,30.38788750,130.94431100,4.6,30.94,1022.78,15.18,-79.10,-4.530,-2.610,7.430,9.085
161,3,234.6,13.6,-44.6,30.38788750,130.94431100,4.6,30.94,1022.78,15.18,-79.10,-4.530,-2.610,7.430,9.085
162,3,232.3,15.4,-53.1,30.38788750,130.94431100,4.6,30.82,1022.78,15.32,-79.17,-6.110,-3.420,6.440,9.513
163,3,232.3,15.4,-53.1,30.38788750,130.94431100,4.6,30.82,1022.78,15.32,-79.17,-6.110,-3.420,6.440,9.513
164,3,233.4,14.8,-49.6,30.38788750,130.94431100,4.6,30.73,1022.76,14.86,-79.00,-6.390,-2.650,6.980,9.827
165,3,233.4,14.8,-49.6,30.38788750,130.94431100,4.6,30.73,1022.76,14.86,-79.00,-6.390,-2.650,6.980,9.827
166,3,234.2,16.6,-48.9,30.38788750,130.94431100,4.6,30.68,1022.77,15.24,-79.09,-6.550,-2.660,6.940,9.907
167,3,234.2,16.6,-48.9,30.38788750,130.94431100,4.6,30.68,1022.77,15.24,-79.09,-6.550,-2.660,6.940,9.907
168,3,222.9,18.3,-58.6,30.38788750,130.94431100,4.3,30.60,1022.77,15.27,-78.91,-6.490,-2.460,5.690,8.975
169,3,222.9,18.3,-58.6,30.38788750,130.94431100,4.3,30.60,1022.77,15.27,-78.91,-6.490,-2.460,5.690,8.975
170,3,221.6,28.4,-70.6,30.38788750,130.94431100,4.3,30.56,1022.75,15.42,-78.72,-8.090,-3.720,3.760,9.666
171,3,221.6,28.4,-70.6,30.38788750,130.94431100,4.3,30.56,1022.75,15.42,-78.72,-8.090,-3.720,3.760,9.666
172,3,222.0,26.1,-69.3,30.38788750,130.94431100,4.3,30.53,1022.78,15.30,-78.98,-7.740,-2.390,4.570,9.301
173,3,222.0,26.1,-69.3,30.38788750,130.94431100,4.3,30.53,1022.78,15.30,-78.98,-7.740,-2.390,4.570,9.301
174,3,222.0,26.1,-69.3,30.38788750,130.94431100,4.3,30.53,1022.78,15.30,-78.98,-7.740,-2.390,4.570,9.301
175,3,206.8,27.9,-75.7,30.38788750,130.94431100,4.3,30.49,1022.74,15.59,-78.58,-8.640,-2.420,3.710,9.709
176,3,206.8,27.9,-75.7,30.38788750,130.94431100,4.3,30.49,1022.74,15.59,-78.58,-8.640,-2.420,3.710,9.709
177,3,0.0,0.0,0.0,30.38788750,130.94431100,4.3,30.46,1022.74,15.26,-78.89,-9.070,-2.400,3.060,9.869
178,3,0.0,0.0,0.0,30.38788750,130.94431100,4.3,30.46,1022.74,15.26,-78.89,-9.070,-2.400,3.060,9.869
179,3,196.4,46.0,-80.9,30.38788750,130.94431100,4.3,30.41,1022.77,15.32,-78.94,-9.290,-2.410,2.570,9.936
180,3,196.4,46.0,-80.9,30.38788750,130.94431100,4.3,30.41,1022.77,15.32,-78.94,-9.290,-2.410,2.570,9.936
181,3,196.2,100.6,-83.0,30.38788750,130.94431100,4.3,30.38,1022.75,15.58,-78.84,-10.300,-1.180,0.350,10.373
182,3,196.2,100.6,-83.0,30.38788750,130.94431100,4.3,30.38,1022.75,15.58,-78.84,-10.300,-1.180,0.350,10.373
183,3,199.2,135.3,-79.9,30.38788750,130.94431100,4.3,30.35,1022.72,15.52,-78.57,-10.370,-2.430,0.630,10.670
184,3,199.2,135.3,-79.9,30.38788750,130.94431100,4.3,30.35,1022.72,15.52,-78.57,-10.370,-2.430,0.630,10.670
185,3,199.2,135.3,-79.9,30.38788750,130.94431100,4.3,30.35,1022.72,15.52,-78.57,-10.370,-2.430,0.630,10.670
186,3,199.3,75.9,-82.2,30.38788750,130.94431100,4.3,30.32,1022.70,15.92,-78.84,-8.900,-2.530,1.270,9.339
187,3,199.3,75.9,-82.2,30.38788750,130.94431100,4.3,30.32,1022.70,15.92,-78.84,-8.900,-2.530,1.270,9.339
188,3,204.1,108.1,-80.8,30.38788750,130.94431100,4.5,30.32,1022.74,15.49,-78.54,-9.520,-2.220,0.890,9.816
189,3,204.1,108.1,-80.8,30.38788750,130.94431100,4.5,30.32,1022.74,15.49,-78.54,-9.520,-2.220,0.890,9.816
190,3,204.8,119.5,-79.8,30.38788750,130.94431100,4.5,30.29,1022.72,16.12,-78.77,-10.390,-2.590,-0.440,10.717
191,3,204.8,119.5,-79.8,30.38788750,130.94431100,4.5,30.29,1022.72,16.12,-78.77,-10.390,-2.590,-0.440,10.717
192,3,204.9,116.8,-79.8,30.38788750,130.94431100,4.5,30.28,1022.71,15.72,-78.25,-9.620,-2.430,0.180,9.924
193,3,204.9,116.8,-79.8,30.38788750,130.94431100,4.5,30.28,1022.71,15.72,-78.25,-9.620,-2.430,0.180,9.924
194,3,207.6,100.2,-78.2,30.38788750,130.94431100,4.5,30.27,1022.74,15.75,-78.47,-9.590,-2.470,0.150,9.904
195,3,207.6,100.2,-78.2,30.38788750,130.94431100,4.5,30.27,1022.74,15.75,-78.47,-9.590,-2.470,0.150,9.904
196,3,207.6,100.2,-78.2,30.38788750,130.94431100,4.5,30.27,1022.74,15.75,-78.47,-9.590,-2.470,0.150,9.904
197,3,214.6,89.8,-77.8,30.38788750,130.94431100,4.4,30.26,1022.72,15.83,-78.65,-9.310,-2.770,-0.340,9.719
198,3,214.6,89.8,-77.8,30.38788750,130.94431100,4.4,30.26,1022.72,15.83,-78.65,-9.310,-2.770,-0.340,9.719
199,3,216.6,42.9,-70.6,30.38788750,130.94431100,4.4,30.26,1022.72,15.75,-78.60,-7.780,-3.080,2.950,8.872
200,3,216.6,42.9,-70.6,30.38788750,130.94431100,4.4,30.26,1022.72,15.75,-78.60,-7.780,-3.080,2.950,8.872
