seq,ph,yaw_deg,pitch_deg,roll_deg,lat_deg,lon_deg,alt_gps_m,temp_C,press_hPa,hum_pct,alt_bme_m,ax,ay,az,a
26,0,50.2,8.6,18.8,30.38801550,130.94430717,-1.0,38.68,1019.17,23.28,-49.08,3.020,-1.420,8.980,9.580
27,0,50.2,8.6,18.8,30.38801550,130.94430717,-1.0,38.68,1019.17,23.28,-49.08,3.020,-1.420,8.980,9.580
28,0,50.2,8.6,19.4,30.38805750,130.94430400,-1.9,38.69,1019.13,23.29,-48.70,3.130,-1.540,8.870,9.531
29,0,50.2,8.6,19.4,30.38805750,130.94430400,-1.9,38.69,1019.13,23.29,-48.90,3.130,-1.540,8.870,9.531
30,0,50.2,8.6,19.4,30.38805750,130.94430400,-1.9,38.69,1019.13,23.29,-48.90,3.130,-1.540,8.870,9.531
31,0,50.2,8.6,19.4,30.38805750,130.94430400,-1.9,38.69,1019.13,23.29,-48.90,3.130,-1.540,8.870,9.531
32,0,50.6,8.6,18.4,30.38805750,130.94430400,-1.9,38.70,1018.98,23.66,-48.81,2.950,-1.440,9.050,9.627
33,0,50.6,8.6,18.4,30.38805750,130.94430400,-1.9,38.70,1018.98,23.66,-48.81,2.950,-1.440,9.050,9.627
34,0,50.6,8.6,18.4,30.38805750,130.94430400,-1.9,38.70,1018.98,23.66,-48.81,2.950,-1.440,9.050,9.627
35,0,50.8,8.8,18.7,30.38805750,130.94430400,-1.9,38.70,1019.14,23.25,-48.77,3.020,-1.490,9.070,9.675
36,0,50.8,8.8,18.7,30.38805750,130.94430400,-1.9,38.70,1019.14,23.25,-48.77,3.020,-1.490,9.070,9.675
37,0,50.8,8.8,18.7,30.38805750,130.94430400,-1.9,38.70,1019.14,23.25,-48.77,3.020,-1.490,9.070,9.675
38,0,51.1,9.4,18.2,30.38805150,130.94429067,-1.9,38.70,1019.14,23.19,-48.87,2.870,-1.610,8.980,9.564
39,0,51.1,9.4,18.2,30.38805150,130.94429067,-1.9,38.70,1019.14,23.19,-48.72,2.870,-1.610,8.980,9.564
40,0,51.1,9.4,18.2,30.38805150,130.94429067,-1.9,38.70,1019.14,23.19,-48.72,2.870,-1.610,8.980,9.564
41,0,51.2,10.1,18.1,30.38805150,130.94429067,-1.9,38.70,1019.15,22.98,-48.36,3.070,-1.700,9.080,9.735
42,0,51.2,10.1,18.1,30.38805150,130.94429067,-1.9,38.70,1019.15,22.98,-48.58,3.070,-1.700,9.080,9.735
43,0,51.2,10.1,18.1,30.38805150,130.94429067,-1.9,38.70,1019.15,22.98,-48.58,3.070,-1.700,9.080,9.735
44,0,51.2,10.1,18.1,30.38805150,130.94429067,-1.9,38.70,1019.15,22.98,-48.58,3.070,-1.700,9.080,9.735
45,0,51.6,9.2,17.7,30.38805150,130.94429067,-1.9,38.69,1019.09,22.98,-48.83,2.810,-1.520,9.050,9.597
46,0,51.6,9.2,17.7,30.38805150,130.94429067,-1.9,38.69,1019.09,22.98,-48.83,2.810,-1.520,9.050,9.597
47,0,51.6,9.2,17.7,30.38805150,130.94429067,-1.9,38.69,1019.09,22.98,-48.83,2.810,-1.520,9.050,9.597
48,0,51.6,9.2,18.1,30.38805150,130.94429067,-1.9,38.70,1019.10,23.09,-48.70,2.970,-1.480,9.110,9.696
49,0,51.6,9.2,18.1,30.38805150,130.94429067,-1.9,38.70,1019.10,23.09,-48.57,2.970,-1.480,9.110,9.696
50,0,51.6,9.2,18.1,30.38805150,130.94429067,-1.9,38.70,1019.10,23.09,-48.57,2.970,-1.480,9.110,9.696
51,0,51.6,9.2,18.1,30.38805150,130.94429067,-1.9,38.70,1019.10,23.09,-48.57,2.970,-1.480,9.110,9.696
52,0,51.8,9.7,17.8,30.38805150,130.94429067,-1.9,38.67,1019.15,23.03,-48.79,2.820,-1.480,9.040,9.585
53,0,51.8,9.7,17.8,30.38805150,130.94429067,-1.9,38.67,1019.15,23.03,-48.79,2.820,-1.480,9.040,9.585
54,0,51.8,9.7,17.8,30.38805150,130.94429067,-1.9,38.67,1019.15,23.03,-48.79,2.820,-1.480,9.040,9.585
55,0,51.9,9.4,17.8,30.38805150,130.94429067,-1.9,38.71,1019.11,23.12,-48.90,2.860,-1.520,9.150,9.706
56,0,51.9,9.4,17.8,30.38805150,130.94429067,-1.9,38.71,1019.11,23.12,-48.90,2.860,-1.520,9.150,9.706
57,0,51.9,9.4,17.8,30.38805150,130.94429067,-1.9,38.71,1019.11,23.12,-48.90,2.860,-1.520,9.150,9.706
58,0,51.9,9.3,17.8,30.38805150,130.94429067,-4.4,38.71,1019.14,23.26,-48.68,2.800,-1.380,9.090,9.611
59,0,51.9,9.3,17.8,30.38805150,130.94429067,-4.4,38.71,1019.14,23.26,-48.64,2.800,-1.380,9.090,9.611
60,0,51.9,9.3,17.8,30.38805150,130.94429067,-4.4,38.71,1019.14,23.26,-48.64,2.800,-1.380,9.090,9.611
61,0,52.0,9.2,17.8,30.38805150,130.94429067,-4.4,38.72,1019.15,23.22,-48.66,2.880,-1.490,9.110,9.670
62,0,52.0,9.2,17.8,30.38805150,130.94429067,-4.4,38.72,1019.15,23.22,-48.72,2.880,-1.490,9.110,9.670
63,0,52.0,9.2,17.8,30.38805150,130.94429067,-4.4,38.72,1019.15,23.22,-48.72,2.880,-1.490,9.110,9.670
64,0,52.0,9.2,17.8,30.38805150,130.94429067,-4.4,38.72,1019.15,23.22,-48.72,2.880,-1.490,9.110,9.670
65,0,52.1,9.2,17.8,30.38805150,130.94429067,-4.4,38.72,1019.13,23.44,-48.92,2.880,-1.560,9.070,9.643
66,0,52.1,9.2,17.8,30.38805150,130.94429067,-4.4,38.72,1019.13,23.44,-48.92,2.880,-1.560,9.070,9.643
67,0,52.1,9.2,17.8,30.38805150,130.94429067,-4.4,38.72,1019.13,23.44,-48.92,2.880,-1.560,9.070,9.643
68,0,52.3,9.1,17.8,30.38805150,130.94429067,-3.7,38.72,1019.17,23.49,-48.73,2.840,-1.530,9.110,9.664
69,0,52.3,9.1,17.8,30.38805150,130.94429067,-3.7,38.72,1019.17,23.49,-48.80,2.840,-1.530,9.110,9.664
70,0,52.3,9.1,17.8,30.38805150,130.94429067,-3.7,38.72,1019.17,23.49,-48.80,2.840,-1.530,9.110,9.664
71,0,52.6,9.1,17.7,30.38805150,130.94429067,-3.7,38.71,1019.16,23.39,-49.04,2.730,-1.430,9.100,9.608
72,0,52.6,9.1,17.7,30.38805150,130.94429067,-3.7,38.71,1019.16,23.39,-48.83,2.730,-1.430,9.100,9.608
73,0,52.6,9.1,17.7,30.38805150,130.94429067,-3.7,38.71,1019.16,23.39,-48.83,2.730,-1.430,9.100,9.608
74,0,52.6,9.1,17.7,30.38805150,130.94429067,-3.7,38.71,1019.16,23.39,-48.83,2.730,-1.430,9.100,9.608
75,0,52.8,9.1,17.6,30.38805150,130.94429067,-3.7,38.71,1019.12,23.56,-48.66,2.820,-1.500,9.100,9.644
76,0,52.8,9.1,17.6,30.38805150,130.94429067,-3.7,38.71,1019.12,23.56,-48.66,2.820,-1.500,9.100,9.644
77,0,52.8,9.1,17.6,30.38805150,130.94429067,-3.7,38.71,1019.12,23.56,-48.66,2.820,-1.500,9.100,9.644
78,0,52.9,9.1,17.7,30.38805150,130.94429067,-3.8,38.71,1019.12,23.68,-48.80,2.840,-1.500,9.110,9.660
79,0,52.9,9.1,17.7,30.38805150,130.94429067,-3.8,38.71,1019.12,23.68,-48.80,2.840,-1.500,9.110,9.660
80,0,52.9,9.1,17.7,30.38805150,130.94429067,-3.8,38.71,1019.12,23.68,-48.80,2.840,-1.500,9.110,9.660
81,0,52.9,9.1,17.8,30.38805150,130.94429067,-3.8,38.70,1019.14,23.98,-48.93,2.810,-1.440,9.070,9.604
82,0,52.9,9.1,17.8,30.38805150,130.94429067,-3.8,38.70,1019.14,23.98,-48.52,2.810,-1.440,9.070,9.604
83,0,52.9,9.1,17.8,30.38805150,130.94429067,-3.8,38.70,1019.14,23.98,-48.52,2.810,-1.440,9.070,9.604
84,0,52.9,9.1,17.8,30.38805150,130.94429067,-3.8,38.70,1019.14,23.98,-48.52,2.810,-1.440,9.070,9.604
85,0,53.0,9.1,17.8,30.38805150,130.94429067,-3.8,38.66,1019.13,23.60,-48.81,2.920,-1.540,9.100,9.680
86,0,53.0,9.1,17.8,30.38805150,130.94429067,-3.8,38.66,1019.13,23.60,-48.81,2.920,-1.540,9.100,9.680
87,0,53.0,9.1,17.8,30.38805150,130.94429067,-3.8,38.66,1019.13,23.60,-48.81,2.920,-1.540,9.100,9.680
88,0,53.1,8.9,17.8,30.38804083,130.94433267,-4.2,38.73,1019.16,23.61,-48.57,2.890,-1.450,9.100,9.657
89,0,53.1,8.9,17.8,30.38804083,130.94433267,-4.2,38.73,1019.16,23.61,-48.59,2.890,-1.450,9.100,9.657
90,0,53.1,8.9,17.8,30.38804083,130.94433267,-4.2,38.73,1019.16,23.61,-48.59,2.890,-1.450,9.100,9.657
91,0,53.2,0.9,17.8,30.38804083,130.94433267,-4.2,38.75,1019.10,23.26,-47.88,2.840,-1.490,9.040,9.592
92,0,53.2,0.9,17.8,30.38804083,130.94433267,-4.2,38.75,1019.10,23.26,-48.69,2.840,-1.490,9.040,9.592
93,0,53.2,0.9,17.8,30.38804083,130.94433267,-4.2,38.75,1019.10,23.26,-48.69,2.840,-1.490,9.040,9.592
94,0,53.2,0.9,17.8,30.38804083,130.94433267,-4.2,38.75,1019.10,23.26,-48.69,2.840,-1.490,9.040,9.592
95,0,53.3,8.9,17.9,30.38804083,130.94433267,-4.2,38.75,1019.07,23.44,-48.63,2.810,-1.430,9.080,9.612
96,0,53.3,8.9,17.9,30.38804083,130.94433267,-4.2,38.75,1019.07,23.44,-48.63,2.810,-1.430,9.080,9.612
97,0,53.3,8.9,17.9,30.38804083,130.94433267,-4.2,38.75,1019.07,23.44,-48.63,2.810,-1.430,9.080,9.612
98,0,53.4,9.1,18.1,30.38804083,130.94433267,-4.2,38.75,1019.10,23.59,-48.76,2.800,-1.510,9.130,9.668
99,0,53.4,9.1,18.1,30.38804083,130.94433267,-4.2,38.75,1019.10,23.59,-48.42,2.800,-1.510,9.130,9.668
100,0,53.4,9.1,18.1,30.38804083,130.94433267,-4.2,38.75,1019.10,23.59,-48.42,2.800,-1.510,9.130,9.668
101,0,53.4,9.1,18.1,30.38804083,130.94433267,-4.2,38.75,1019.10,23.59,-48.42,2.800,-1.510,9.130,9.668
102,0,53.3,9.3,17.8,30.38804083,130.94433267,-4.2,38.76,1019.09,23.78,-48.54,2.630,-1.470,8.870,9.368
103,0,53.3,9.3,17.8,30.38804083,130.94433267,-4.2,38.76,1019.09,23.78,-48.54,2.630,-1.470,8.870,9.368
104,0,53.3,9.3,17.8,30.38804083,130.94433267,-4.2,38.76,1019.09,23.78,-48.54,2.630,-1.470,8.870,9.368
105,0,53.6,9.7,17.3,30.38804083,130.94433267,-4.2,38.74,1019.14,24.15,-48.61,2.740,-1.560,9.150,9.678
106,0,53.6,9.7,17.3,30.38804083,130.94433267,-4.2,38.74,1019.14,24.15,-48.61,2.740,-1.560,9.150,9.678
107,0,53.6,9.7,17.3,30.38804083,130.94433267,-4.2,38.74,1019.14,24.15,-48.61,2.740,-1.560,9.150,9.678
108,0,53.8,9.8,16.6,30.38804083,130.94433267,-3.2,38.76,1019.08,24.15,-48.77,2.440,-1.700,9.130,9.602
109,0,53.8,9.8,16.6,30.38804083,130.94433267,-3.2,38.76,1019.08,24.15,-48.45,2.440,-1.700,9.130,9.602
110,0,53.8,9.8,16.6,30.38804083,130.94433267,-3.2,38.76,1019.08,24.15,-48.45,2.440,-1.700,9.130,9.602
111,0,53.8,9.8,16.6,30.38804083,130.94433267,-3.2,38.76,1019.08,24.15,-48.45,2.440,-1.700,9.130,9.602
112,0,54.2,9.7,16.6,30.38804083,130.94433267,-3.2,38.73,1019.09,23.72,-48.52,2.550,-1.450,9.100,9.561
113,0,54.2,9.7,16.6,30.38804083,130.94433267,-3.2,38.73,1019.09,23.72,-48.52,2.550,-1.450,9.100,9.561
114,0,54.2,9.7,16.6,30.38804083,130.94433267,-3.2,38.73,1019.09,23.72,-48.52,2.550,-1.450,9.100,9.561
115,0,54.1,9.9,16.9,30.38804083,130.94433267,-3.2,38.75,1019.07,23.72,-48.66,2.630,-1.640,9.210,9.718
116,0,54.1,9.9,16.9,30.38804083,130.94433267,-3.2,38.75,1019.07,23.72,-48.66,2.630,-1.640,9.210,9.718
117,0,54.1,9.9,16.9,30.38804083,130.94433267,-3.2,38.75,1019.07,23.72,-48.66,2.630,-1.640,9.210,9.718
118,0,54.8,9.1,16.8,30.38804083,130.94433267,-3.5,38.77,1019.11,23.47,-48.71,2.510,-1.430,8.910,9.367
119,0,54.8,9.1,16.8,30.38804083,130.94433267,-3.5,38.77,1019.11,23.47,-48.56,2.510,-1.430,8.910,9.367
120,0,54.8,9.1,16.8,30.38804083,130.94433267,-3.5,38.77,1019.11,23.47,-48.56,2.510,-1.430,8.910,9.367
121,0,54.8,9.1,16.8,30.38804083,130.94433267,-3.5,38.77,1019.11,23.47,-48.56,2.510,-1.430,8.910,9.367
122,0,54.6,9.5,16.6,30.38804083,130.94433267,-3.5,38.75,1019.09,23.88,-48.54,2.630,-1.480,9.160,9.644
123,0,54.6,9.5,16.6,30.38804083,130.94433267,-3.5,38.75,1019.09,23.88,-48.54,2.630,-1.480,9.160,9.644
124,0,54.6,9.5,16.6,30.38804083,130.94433267,-3.5,38.75,1019.09,23.88,-48.54,2.630,-1.480,9.160,9.644
125,0,54.7,9.5,16.9,30.38804083,130.94433267,-3.5,38.72,1019.11,23.81,-48.66,2.750,-1.590,9.200,9.733
126,0,54.7,9.5,16.9,30.38804083,130.94433267,-3.5,38.72,1019.11,23.81,-48.67,2.750,-1.590,9.200,9.733
127,0,54.7,9.5,16.9,30.38804083,130.94433267,-3.5,38.72,1019.11,23.81,-48.67,2.750,-1.590,9.200,9.733
128,0,54.8,9.4,17.1,30.38804083,130.94433267,-3.4,38.72,1019.03,24.12,-48.53,2.780,-1.500,9.130,9.661
129,0,54.8,9.4,17.1,30.38804083,130.94433267,-3.4,38.72,1019.03,24.12,-48.33,2.780,-1.500,9.130,9.661
130,0,54.8,9.4,17.1,30.38804083,130.94433267,-3.4,38.72,1019.03,24.12,-48.33,2.780,-1.500,9.130,9.661
131,0,54.8,9.4,17.1,30.38804083,130.94433267,-3.4,38.72,1019.03,24.12,-48.33,2.780,-1.500,9.130,9.661
132,0,54.8,9.4,17.4,30.38804083,130.94433267,-3.4,38.72,1019.09,23.96,-48.43,2.640,-1.510,8.970,9.472
133,0,54.8,9.4,17.4,30.38804083,130.94433267,-3.4,38.72,1019.09,23.96,-48.43,2.640,-1.510,8.970,9.472
134,0,54.8,9.4,17.4,30.38804083,130.94433267,-3.4,38.72,1019.09,23.96,-48.43,2.640,-1.510,8.970,9.472
135,0,55.1,9.1,17.2,30.38804083,130.94433267,-3.4,38.74,1019.07,24.14,-48.37,2.830,-1.280,9.120,9.634
136,0,55.1,9.1,17.2,30.38804083,130.94433267,-3.4,38.74,1019.07,24.14,-48.43,2.830,-1.280,9.120,9.634
137,0,55.1,9.1,17.2,30.38804083,130.94433267,-3.4,38.74,1019.07,24.14,-48.43,2.830,-1.280,9.120,9.634
138,0,55.1,9.1,17.2,30.38804083,130.94433267,-3.4,38.74,1019.07,24.14,-48.43,2.830,-1.280,9.120,9.634
139,0,55.0,9.7,17.2,30.38804083,130.94433267,-3.6,38.75,1019.11,23.92,-48.50,2.680,-1.610,9.130,9.650
140,0,55.0,9.7,17.2,30.38804083,130.94433267,-3.6,38.75,1019.11,23.92,-48.50,2.680,-1.610,9.130,9.650
141,0,55.0,9.7,17.2,30.38804083,130.94433267,-3.6,38.75,1019.11,23.92,-48.50,2.680,-1.610,9.130,9.650
142,0,55.4,10.1,17.4,30.38804083,130.94433267,-3.6,38.76,1019.01,24.09,-48.49,2.900,-1.680,9.140,9.735
143,0,55.4,10.1,17.4,30.38804083,130.94433267,-3.6,38.76,1019.01,24.09,-48.49,2.900,-1.680,9.140,9.735
144,0,55.4,10.1,17.4,30.38804083,130.94433267,-3.6,38.76,1019.01,24.09,-48.49,2.900,-1.680,9.140,9.735
145,0,55.4,9.8,16.8,30.38804083,130.94433267,-3.6,38.75,1019.09,23.51,-48.40,2.760,-1.600,9.080,9.624
146,0,55.4,9.8,16.8,30.38804083,130.94433267,-3.6,38.75,1019.09,23.51,-48.56,2.760,-1.600,9.080,9.624
147,0,55.4,9.8,16.8,30.38804083,130.94433267,-3.6,38.75,1019.09,23.51,-48.56,2.760,-1.600,9.080,9.624
148,0,55.3,10.5,16.9,30.38804083,130.94433267,-3.8,38.78,1019.07,23.58,-48.41,2.830,-1.660,9.400,9.956
149,0,55.3,10.5,16.9,30.38804083,130.94433267,-3.8,38.78,1019.07,23.58,-48.48,2.830,-1.660,9.400,9.956
150,0,55.3,10.5,16.9,30.38804083,130.94433267,-3.8,38.78,1019.07,23.58,-48.48,2.830,-1.660,9.400,9.956
151,0,55.3,10.5,16.9,30.38804083,130.94433267,-3.8,38.78,1019.07,23.58,-48.48,2.830,-1.660,9.400,9.956
152,0,55.4,10.4,16.6,30.38804083,130.94433267,-3.8,38.80,1019.05,23.55,-48.28,2.610,-1.710,9.170,9.686
153,0,55.4,10.4,16.6,30.38804083,130.94433267,-3.8,38.80,1019.05,23.55,-48.28,2.610,-1.710,9.170,9.686
154,0,55.4,10.4,16.6,30.38804083,130.94433267,-3.8,38.80,1019.05,23.55,-48.28,2.610,-1.710,9.170,9.686
155,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
156,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
157,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
158,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
159,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
160,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
161,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
162,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
163,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
164,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
165,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
166,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
167,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
168,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
169,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
170,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
171,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
172,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
173,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
174,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
175,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
176,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
177,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
178,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
179,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
180,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
181,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
182,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
183,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
184,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
185,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
186,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
187,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
188,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
189,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
190,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
191,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
192,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
193,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
194,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
195,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
196,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
197,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
198,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
199,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
200,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
201,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
202,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
203,1,55.2,11.0,16.5,30.38804083,130.94433267,-3.8,38.77,1019.06,23.45,-48.08,2.690,-1.750,9.160,9.706
