seq,ph,yaw_deg,pitch_deg,roll_deg,lat_deg,lon_deg,alt_gps_m,temp_C,press_hPa,hum_pct,alt_bme_m,ax,ay,az,a
19,0,15.0,18.9,-10.3,30.38789167,130.94425883,-2.0,22.10,1020.46,30.28,-59.91,-1.950,-3.210,9.270,10.002
20,0,14.4,18.6,-10.7,30.38789167,130.94425883,-2.0,22.07,1020.44,30.08,-59.76,-1.940,-3.100,9.160,9.863
21,0,14.4,18.6,-10.7,30.38789167,130.94425883,-2.0,22.07,1020.44,30.08,-59.79,-1.940,-3.100,9.160,9.863
22,0,14.4,18.6,-10.7,30.38789167,130.94425883,-2.0,22.07,1020.44,30.08,-59.79,-1.940,-3.100,9.160,9.863
23,0,14.3,18.8,-10.8,30.38789167,130.94425883,-2.0,22.01,1020.39,30.19,-59.92,-1.930,-3.120,9.220,9.923
24,0,14.3,18.8,-10.8,30.38789167,130.94425883,-2.0,22.01,1020.39,30.19,-59.76,-1.930,-3.120,9.220,9.923
25,0,14.3,18.8,-10.8,30.38789167,130.94425883,-2.0,22.01,1020.39,30.19,-59.76,-1.930,-3.120,9.220,9.923
26,0,14.3,18.8,-10.8,30.38789167,130.94425883,-2.0,22.01,1020.39,30.19,-59.76,-1.930,-3.120,9.220,9.923
27,0,14.2,19.0,-10.9,30.38789167,130.94425883,-2.1,22.00,1020.42,30.09,-59.70,-2.010,-3.170,9.190,9.927
28,0,14.2,19.0,-10.9,30.38789167,130.94425883,-2.1,22.00,1020.42,30.09,-59.70,-2.010,-3.170,9.190,9.927
29,0,14.2,19.0,-10.9,30.38789167,130.94425883,-2.1,22.00,1020.42,30.09,-59.70,-2.010,-3.170,9.190,9.927
30,0,14.2,18.8,-10.8,30.38789167,130.94425883,-2.1,22.02,1020.47,30.20,-59.91,-1.910,-3.140,9.250,9.953
31,0,14.2,18.8,-10.8,30.38789167,130.94425883,-2.1,22.02,1020.47,30.20,-59.91,-1.910,-3.140,9.250,9.953
32,0,14.2,18.8,-10.8,30.38789167,130.94425883,-2.1,22.02,1020.47,30.20,-59.91,-1.910,-3.140,9.250,9.953
33,0,13.9,18.5,-11.1,30.38789167,130.94425883,-2.1,22.07,1020.41,30.28,-59.33,-1.960,-3.010,9.190,9.867
34,0,13.9,18.5,-11.1,30.38789167,130.94425883,-2.1,22.07,1020.41,30.28,-59.38,-1.960,-3.010,9.190,9.867
35,0,13.9,18.5,-11.1,30.38789167,130.94425883,-2.1,22.07,1020.41,30.28,-59.38,-1.960,-3.010,9.190,9.867
36,0,13.6,18.9,-11.2,30.38789167,130.94425883,-2.1,22.11,1020.40,30.03,-59.84,325.750,-3.170,9.220,325.896
37,0,13.6,18.9,-11.2,30.38789167,130.94425883,-2.1,22.11,1020.40,30.03,-59.73,325.750,-3.170,9.220,325.896
38,0,13.6,18.9,-11.2,30.38789167,130.94425883,-2.1,22.11,1020.40,30.03,-59.73,325.750,-3.170,9.220,325.896
39,0,13.6,18.9,-11.2,30.38789167,130.94425883,-2.1,22.11,1020.40,30.03,-59.73,325.750,-3.170,9.220,325.896
40,0,13.6,18.8,-11.3,30.38789167,130.94425883,-2.1,22.16,1020.45,29.81,-59.88,-2.060,-3.090,9.110,9.838
41,0,13.6,18.8,-11.3,30.38789167,130.94425883,-2.1,22.16,1020.45,29.81,-59.88,-2.060,-3.090,9.110,9.838
42,0,13.6,18.8,-11.3,30.38789167,130.94425883,-2.1,22.16,1020.45,29.81,-59.88,-2.060,-3.090,9.110,9.838
43,0,14.0,19.2,-11.2,30.38789167,130.94425883,-2.1,22.14,1020.46,29.82,-59.79,-2.170,-3.160,9.080,9.856
44,0,14.0,19.2,-11.2,30.38789167,130.94425883,-2.1,22.14,1020.46,29.82,-59.94,-2.170,-3.160,9.080,9.856
45,0,14.0,19.2,-11.2,30.38789167,130.94425883,-2.1,22.14,1020.46,29.82,-59.94,-2.170,-3.160,9.080,9.856
46,0,13.9,19.5,-11.1,30.38789167,130.94425883,-2.3,22.07,1020.45,29.77,-59.71,-2.030,-3.250,9.350,10.105
47,0,13.9,19.5,-11.1,30.38789167,130.94425883,-2.3,22.07,1020.45,29.77,-59.75,-2.030,-3.250,9.350,10.105
48,0,13.9,19.5,-11.1,30.38789167,130.94425883,-2.3,22.07,1020.45,29.77,-59.75,-2.030,-3.250,9.350,10.105
49,0,13.9,19.5,-11.1,30.38789167,130.94425883,-2.3,22.07,1020.45,29.77,-59.75,-2.030,-3.250,9.350,10.105
50,0,14.0,19.1,-10.8,30.38789167,130.94425883,-2.3,22.05,1020.41,29.96,-60.02,-1.850,-3.100,9.280,9.957
51,0,14.0,19.1,-10.8,30.38789167,130.94425883,-2.3,22.05,1020.41,29.96,-60.02,-1.850,-3.100,9.280,9.957
52,0,14.0,19.1,-10.8,30.38789167,130.94425883,-2.3,22.05,1020.41,29.96,-60.02,-1.850,-3.100,9.280,9.957
53,0,14.6,19.0,-11.2,30.38789167,130.94425883,-2.3,22.09,1020.45,29.78,-59.76,-2.090,-3.140,9.120,9.869
54,0,14.6,19.0,-11.2,30.38789167,130.94425883,-2.3,22.09,1020.45,29.78,-59.76,-2.090,-3.140,9.120,9.869
55,0,14.6,19.0,-11.2,30.38789167,130.94425883,-2.3,22.09,1020.45,29.78,-59.76,-2.090,-3.140,9.120,9.869
56,0,14.5,19.2,-11.8,30.38789167,130.94425883,-2.0,22.12,1020.48,29.69,-60.08,-2.270,-3.240,9.100,9.923
57,0,14.5,19.2,-11.8,30.38789167,130.94425883,-2.0,22.12,1020.48,29.69,-59.97,-2.270,-3.240,9.100,9.923
58,0,14.5,19.2,-11.8,30.38789167,130.94425883,-2.0,22.12,1020.48,29.69,-59.97,-2.270,-3.240,9.100,9.923
59,0,13.8,18.9,-12.0,30.38789167,130.94425883,-2.0,22.14,1020.48,29.89,-59.88,-2.140,-3.030,9.140,9.864
60,0,13.8,18.9,-12.0,30.38789167,130.94425883,-2.0,22.14,1020.48,29.89,-59.78,-2.140,-3.030,9.140,9.864
61,0,13.8,18.9,-12.0,30.38789167,130.94425883,-2.0,22.14,1020.48,29.89,-59.78,-2.140,-3.030,9.140,9.864
62,0,13.8,18.9,-12.0,30.38789167,130.94425883,-2.0,22.14,1020.48,29.89,-59.78,-2.140,-3.030,9.140,9.864
63,0,13.4,18.5,-12.2,30.38789167,130.94425883,-2.0,22.17,1020.44,29.81,-59.81,-2.040,-3.000,9.190,9.880
64,0,13.4,18.5,-12.2,30.38789167,130.94425883,-2.0,22.17,1020.44,29.81,-59.81,-2.040,-3.000,9.190,9.880
65,0,13.4,18.5,-12.2,30.38789167,130.94425883,-2.0,22.17,1020.44,29.81,-59.81,-2.040,-3.000,9.190,9.880
66,0,13.1,17.4,-14.6,30.38789167,130.94425883,-2.2,22.16,1020.47,29.82,-59.68,-3.430,-2.710,8.590,9.638
67,0,13.1,17.4,-14.6,30.38789167,130.94425883,-2.2,22.16,1020.47,29.82,-59.64,-3.430,-2.710,8.590,9.638
68,0,13.1,17.4,-14.6,30.38789167,130.94425883,-2.2,22.16,1020.47,29.82,-59.64,-3.430,-2.710,8.590,9.638
69,0,13.9,18.9,-13.3,30.38789167,130.94425883,-2.2,22.19,1020.43,29.66,-59.86,-2.190,-3.270,9.160,9.970
70,0,13.9,18.9,-13.3,30.38789167,130.94425883,-2.2,22.19,1020.43,29.66,-59.71,-2.190,-3.270,9.160,9.970
71,0,13.9,18.9,-13.3,30.38789167,130.94425883,-2.2,22.19,1020.43,29.66,-59.71,-2.190,-3.270,9.160,9.970
72,0,13.9,18.9,-13.3,30.38789167,130.94425883,-2.2,22.19,1020.43,29.66,-59.71,-2.190,-3.270,9.160,9.970
73,0,14.4,19.2,-12.6,30.38789167,130.94425883,-2.2,22.21,1020.41,29.54,-59.75,-2.310,-3.250,9.190,10.018
74,0,14.4,19.2,-12.6,30.38789167,130.94425883,-2.2,22.21,1020.41,29.54,-59.75,-2.310,-3.250,9.190,10.018
75,0,14.4,19.2,-12.6,30.38789167,130.94425883,-2.2,22.21,1020.41,29.54,-59.75,-2.310,-3.250,9.190,10.018
76,0,14.1,18.7,-12.7,30.38789017,130.94426150,-2.3,22.21,1020.44,29.62,-59.87,-2.250,-2.930,9.240,9.951
77,0,14.1,18.7,-12.7,30.38789017,130.94426150,-2.3,22.21,1020.44,29.62,-59.87,-2.250,-2.930,9.240,9.951
78,0,14.1,18.7,-12.7,30.38789017,130.94426150,-2.3,22.21,1020.44,29.62,-59.87,-2.250,-2.930,9.240,9.951
79,0,14.1,18.8,-12.7,30.38789017,130.94426150,-2.3,22.24,1020.45,29.51,-59.78,-2.260,-3.220,9.130,9.941
80,0,14.1,18.8,-12.7,30.38789017,130.94426150,-2.3,22.24,1020.45,29.51,-59.58,-2.260,-3.220,9.130,9.941
81,0,14.1,18.8,-12.7,30.38789017,130.94426150,-2.3,22.24,1020.45,29.51,-59.58,-2.260,-3.220,9.130,9.941
82,0,13.7,18.4,-12.6,30.38789017,130.94426150,-2.3,22.22,1020.40,29.56,-59.39,-2.200,-3.020,9.150,9.883
83,0,13.7,18.4,-12.6,30.38789017,130.94426150,-2.3,22.22,1020.40,29.56,-59.85,-2.200,-3.020,9.150,9.883
84,0,13.7,18.4,-12.6,30.38789017,130.94426150,-2.3,22.22,1020.40,29.56,-59.85,-2.200,-3.020,9.150,9.883
85,0,13.7,18.4,-12.6,30.38789017,130.94426150,-2.3,22.22,1020.40,29.56,-59.85,-2.200,-3.020,9.150,9.883
86,0,13.9,18.4,-12.6,30.38789017,130.94426150,-2.3,22.14,1020.39,29.56,-59.35,-2.270,-2.970,9.200,9.930
87,0,13.9,18.4,-12.6,30.38789017,130.94426150,-2.3,22.14,1020.39,29.56,-59.35,-2.270,-2.970,9.200,9.930
88,0,13.9,18.4,-12.6,30.38789017,130.94426150,-2.3,22.14,1020.39,29.56,-59.35,-2.270,-2.970,9.200,9.930
89,0,14.2,18.3,-12.6,30.38789017,130.94426150,-2.3,22.14,1020.41,29.70,-59.45,-2.330,-3.000,9.100,9.861
90,0,14.2,18.3,-12.6,30.38789017,130.94426150,-2.3,22.14,1020.41,29.70,-59.45,-2.330,-3.000,9.100,9.861
91,0,14.2,18.3,-12.6,30.38789017,130.94426150,-2.3,22.14,1020.41,29.70,-59.45,-2.330,-3.000,9.100,9.861
92,0,14.5,18.0,-12.6,30.38789017,130.94426150,-2.3,22.10,1020.41,29.60,-59.51,-2.260,-2.880,9.090,9.799
93,0,14.5,18.0,-12.6,30.38789017,130.94426150,-2.3,22.10,1020.41,29.60,-59.26,-2.260,-2.880,9.090,9.799
94,0,14.5,18.0,-12.6,30.38789017,130.94426150,-2.3,22.10,1020.41,29.60,-59.26,-2.260,-2.880,9.090,9.799
95,0,14.8,18.3,-12.4,30.38789017,130.94426150,-2.3,22.09,1020.40,29.69,-59.52,-2.210,-3.090,9.140,9.898
96,0,14.8,18.3,-12.4,30.38789017,130.94426150,-2.3,22.09,1020.40,29.69,-59.49,-2.210,-3.090,9.140,9.898
97,0,14.8,18.3,-12.4,30.38789017,130.94426150,-2.3,22.09,1020.40,29.69,-59.49,-2.210,-3.090,9.140,9.898
98,0,14.8,18.3,-12.4,30.38789017,130.94426150,-2.3,22.09,1020.40,29.69,-59.49,-2.210,-3.090,9.140,9.898
99,0,15.2,18.3,-12.0,30.38789017,130.94426150,-2.3,22.11,1020.37,29.62,-59.23,-2.300,-2.950,9.350,10.071
100,0,15.2,18.3,-12.0,30.38789017,130.94426150,-2.3,22.11,1020.37,29.62,-59.23,-2.300,-2.950,9.350,10.071
101,0,15.2,18.3,-12.0,30.38789017,130.94426150,-2.3,22.11,1020.37,29.62,-59.23,-2.300,-2.950,9.350,10.071
102,0,15.9,15.7,-11.2,30.38789017,130.94426150,-2.3,22.08,1020.39,29.60,-59.33,-2.170,-3.020,9.250,9.970
103,0,15.9,15.7,-11.2,30.38789017,130.94426150,-2.3,22.08,1020.39,29.60,-59.33,-2.170,-3.020,9.250,9.970
104,0,15.9,15.7,-11.2,30.38789017,130.94426150,-2.3,22.08,1020.39,29.60,-59.33,-2.170,-3.020,9.250,9.970
105,0,16.5,11.4,-9.4,30.38789017,130.94426150,-2.6,22.08,1020.41,29.68,-59.76,-1.710,-1.900,9.000,9.356
106,0,16.5,11.4,-9.4,30.38789017,130.94426150,-2.6,22.08,1020.41,29.68,-59.57,-1.710,-1.900,9.000,9.356
107,0,16.5,11.4,-9.4,30.38789017,130.94426150,-2.6,22.08,1020.41,29.68,-59.57,-1.710,-1.900,9.000,9.356
108,0,16.5,11.4,-9.4,30.38789017,130.94426150,-2.6,22.08,1020.41,29.68,-59.57,-1.710,-1.900,9.000,9.356
109,0,15.6,12.9,-11.7,30.38789017,130.94426150,-2.6,22.04,1020.40,29.68,-59.53,-2.080,-2.170,9.230,9.707
110,0,15.6,12.9,-11.7,30.38789017,130.94426150,-2.6,22.04,1020.40,29.68,-59.53,-2.080,-2.170,9.230,9.707
111,0,15.6,12.9,-11.7,30.38789017,130.94426150,-2.6,22.04,1020.40,29.68,-59.53,-2.080,-2.170,9.230,9.707
112,0,14.3,11.4,-12.7,30.38789017,130.94426150,-2.6,22.00,1020.41,29.93,-59.53,-2.460,-1.550,7.980,8.493
113,0,14.3,11.4,-12.7,30.38789017,130.94426150,-2.6,22.00,1020.41,29.93,-59.61,-2.460,-1.550,7.980,8.493
114,0,14.3,11.4,-12.7,30.38789017,130.94426150,-2.6,22.00,1020.41,29.93,-59.61,-2.460,-1.550,7.980,8.493
115,0,6.9,-8.6,-2.3,30.38789017,130.94426150,-2.5,21.99,1020.46,29.67,-60.25,1.760,-1.780,2.120,3.280
116,0,6.9,-8.6,-2.3,30.38789017,130.94426150,-2.5,21.99,1020.46,29.67,-60.52,1.760,-1.780,2.120,3.280
117,0,6.9,-8.6,-2.3,30.38789017,130.94426150,-2.5,21.99,1020.46,29.67,-60.52,1.760,-1.780,2.120,3.280
118,0,6.9,-8.6,-2.3,30.38789017,130.94426150,-2.5,21.99,1020.46,29.67,-60.52,1.760,-1.780,2.120,3.280
119,0,351.1,16.3,-12.3,30.38789017,130.94426150,-2.5,22.00,1020.58,29.77,-60.92,-2.320,-2.700,23.040,23.313
120,0,351.1,16.3,-12.3,30.38789017,130.94426150,-2.5,22.00,1020.58,29.77,-60.92,-2.320,-2.700,23.040,23.313
121,0,351.1,16.3,-12.3,30.38789017,130.94426150,-2.5,22.00,1020.58,29.77,-60.92,-2.320,-2.700,23.040,23.313
122,0,316.1,11.8,-16.2,30.38789017,130.94426150,-2.5,22.00,1020.56,30.09,-60.75,-0.490,-3.280,7.740,8.421
123,0,316.1,11.8,-16.2,30.38789017,130.94426150,-2.5,22.00,1020.56,30.09,-60.75,-0.490,-3.280,7.740,8.421
124,0,316.1,11.8,-16.2,30.38789017,130.94426150,-2.5,22.00,1020.56,30.09,-60.75,-0.490,-3.280,7.740,8.421
125,0,307.9,7.2,-16.9,30.38789017,130.94426150,-2.5,22.00,1020.58,29.80,-60.75,-1.390,-2.250,9.060,9.438
126,0,307.9,7.2,-16.9,30.38789017,130.94426150,-2.5,22.00,1020.58,29.80,-60.94,-1.390,-2.250,9.060,9.438
127,0,307.9,7.2,-16.9,30.38789017,130.94426150,-2.5,22.00,1020.58,29.80,-60.94,-1.390,-2.250,9.060,9.438
128,0,307.9,7.2,-16.9,30.38789017,130.94426150,-2.5,22.00,1020.58,29.80,-60.94,-1.390,-2.250,9.060,9.438
129,0,308.6,8.2,-12.1,30.38789017,130.94426150,-2.5,22.01,1020.55,29.60,-60.61,-0.070,-2.270,9.190,9.466
130,0,308.6,8.2,-12.1,30.38789017,130.94426150,-2.5,22.01,1020.55,29.60,-60.61,-0.070,-2.270,9.190,9.466
131,0,308.6,8.2,-12.1,30.38789017,130.94426150,-2.5,22.01,1020.55,29.60,-60.61,-0.070,-2.270,9.190,9.466
132,0,309.4,11.5,-5.9,30.38789017,130.94426150,-2.5,22.02,1020.53,29.63,-60.59,-0.410,-2.270,9.440,9.718
133,0,309.4,11.5,-5.9,30.38789017,130.94426150,-2.5,22.02,1020.53,29.63,-60.59,-0.410,-2.270,9.440,9.718
134,0,309.4,11.5,-5.9,30.38789017,130.94426150,-2.5,22.02,1020.53,29.63,-60.59,-0.410,-2.270,9.440,9.718
135,0,309.6,12.4,-4.3,30.38789017,130.94426150,-3.2,22.03,1020.58,29.62,-60.95,-0.370,-2.280,9.410,9.689
136,0,309.6,12.4,-4.3,30.38789017,130.94426150,-3.2,22.03,1020.58,29.62,-60.68,-0.370,-2.280,9.410,9.689
137,0,309.6,12.4,-4.3,30.38789017,130.94426150,-3.2,22.03,1020.58,29.62,-60.68,-0.370,-2.280,9.410,9.689
138,0,309.7,12.7,-3.7,30.38789017,130.94426150,-3.2,22.01,1020.57,29.56,-60.60,-0.380,-2.250,9.390,9.663
139,0,309.7,12.7,-3.7,30.38789017,130.94426150,-3.2,22.01,1020.57,29.56,-60.59,-0.380,-2.250,9.390,9.663
140,0,309.7,12.7,-3.7,30.38789017,130.94426150,-3.2,22.01,1020.57,29.56,-60.59,-0.380,-2.250,9.390,9.663
141,0,309.7,12.7,-3.7,30.38789017,130.94426150,-3.2,22.01,1020.57,29.56,-60.59,-0.380,-2.250,9.390,9.663
142,0,309.7,12.9,-3.3,30.38789017,130.94426150,-3.2,22.00,1020.54,29.55,-60.43,-0.380,-2.240,9.410,9.680
143,0,309.7,12.9,-3.3,30.38789017,130.94426150,-3.2,22.00,1020.54,29.55,-60.43,-0.380,-2.240,9.410,9.680
144,0,309.7,12.9,-3.3,30.38789017,130.94426150,-3.2,22.00,1020.54,29.55,-60.43,-0.380,-2.240,9.410,9.680
145,0,309.8,13.0,-3.1,30.38789017,130.94426150,-3.1,21.97,1020.52,29.58,-60.27,-0.370,-2.250,9.420,9.692
146,0,309.8,13.0,-3.1,30.38789017,130.94426150,-3.1,21.97,1020.52,29.58,-60.27,-0.370,-2.250,9.420,9.692
147,0,309.8,13.0,-3.1,30.38789017,130.94426150,-3.1,21.97,1020.52,29.58,-60.27,-0.370,-2.250,9.420,9.692
148,0,309.8,13.1,-3.0,30.38789017,130.94426150,-3.1,21.93,1020.52,29.52,-60.26,-0.380,-2.250,9.400,9.673
149,0,309.8,13.1,-3.0,30.38789017,130.94426150,-3.1,21.93,1020.52,29.52,-60.30,-0.380,-2.250,9.400,9.673
150,0,309.8,13.1,-3.0,30.38789017,130.94426150,-3.1,21.93,1020.52,29.52,-60.30,-0.380,-2.250,9.400,9.673
151,0,309.8,13.1,-3.0,30.38789017,130.94426150,-3.1,21.93,1020.52,29.52,-60.30,-0.380,-2.250,9.400,9.673
152,0,309.8,13.1,-2.9,30.38789017,130.94426150,-3.1,21.94,1020.50,29.48,-60.42,-0.380,-2.260,9.420,9.695
153,0,309.8,13.1,-2.9,30.38789017,130.94426150,-3.1,21.94,1020.50,29.48,-60.42,-0.380,-2.260,9.420,9.695
154,0,309.8,13.1,-2.9,30.38789017,130.94426150,-3.1,21.94,1020.50,29.48,-60.42,-0.380,-2.260,9.420,9.695
155,0,309.8,13.1,-2.9,30.38789017,130.94426150,-3.2,21.95,1020.52,28.94,-60.44,-0.370,-2.250,9.410,9.682
156,0,309.8,13.1,-2.9,30.38789017,130.94426150,-3.2,21.95,1020.52,28.94,-60.44,-0.370,-2.250,9.410,9.682
157,0,309.8,13.1,-2.9,30.38789017,130.94426150,-3.2,21.95,1020.52,28.94,-60.44,-0.370,-2.250,9.410,9.682
158,0,309.8,13.1,-2.9,30.38789017,130.94426150,-3.2,21.93,1020.53,29.93,-60.26,-0.390,-2.250,9.390,9.664
159,0,309.8,13.1,-2.9,30.38789017,130.94426150,-3.2,21.93,1020.53,29.93,-60.38,-0.390,-2.250,9.390,9.664
160,0,309.8,13.1,-2.9,30.38789017,130.94426150,-3.2,21.93,1020.53,29.93,-60.38,-0.390,-2.250,9.390,9.664
161,0,309.8,13.1,-2.9,30.38789017,130.94426150,-3.2,21.94,1020.51,29.89,-60.19,-0.370,-2.250,9.370,9.643
162,0,309.8,13.1,-2.9,30.38789017,130.94426150,-3.2,21.94,1020.51,29.89,-60.16,-0.370,-2.250,9.370,9.643
163,0,309.8,13.1,-2.9,30.38789017,130.94426150,-3.2,21.94,1020.51,29.89,-60.16,-0.370,-2.250,9.370,9.643
164,0,309.8,13.1,-2.9,30.38789017,130.94426150,-3.2,21.94,1020.51,29.89,-60.16,-0.370,-2.250,9.370,9.643
165,0,309.8,13.1,-2.9,30.38789783,130.94423883,-3.2,21.94,1020.46,29.76,-60.20,-0.380,-2.250,9.400,9.673
166,0,309.8,13.1,-2.9,30.38789783,130.94423883,-3.2,21.94,1020.46,29.76,-60.20,-0.380,-2.250,9.400,9.673
167,0,309.8,13.1,-2.9,30.38789783,130.94423883,-3.2,21.94,1020.46,29.76,-60.20,-0.380,-2.250,9.400,9.673
168,0,309.8,13.1,-2.9,30.38789783,130.94423883,-3.2,21.93,1020.54,29.83,-60.45,-0.390,-2.250,9.400,9.673
169,0,309.8,13.1,-2.9,30.38789783,130.94423883,-3.2,21.93,1020.54,29.83,-60.17,-0.390,-2.250,9.400,9.673
170,0,309.8,13.1,-2.9,30.38789783,130.94423883,-3.2,21.93,1020.54,29.83,-60.17,-0.390,-2.250,9.400,9.673
171,0,309.8,13.1,-2.9,30.38789783,130.94423883,-3.2,21.93,1020.54,29.83,-60.17,-0.390,-2.250,9.400,9.673
172,0,309.8,13.1,-2.9,30.38789783,130.94423883,-3.2,21.92,1020.53,29.52,-60.24,-0.390,-2.240,9.400,9.671
173,0,309.8,13.1,-2.9,30.38789783,130.94423883,-3.2,21.92,1020.53,29.52,-60.24,-0.390,-2.240,9.400,9.671
174,0,309.8,13.1,-2.9,30.38789783,130.94423883,-3.2,21.92,1020.53,29.52,-60.24,-0.390,-2.240,9.400,9.671
175,0,309.8,13.1,-2.9,30.38790233,130.94423583,-3.2,21.91,1020.56,29.84,-60.17,-0.400,-2.250,9.400,9.674
176,0,309.8,13.1,-2.9,30.38790233,130.94423583,-3.2,21.91,1020.56,29.84,-60.17,-0.400,-2.250,9.400,9.674
177,0,309.8,13.1,-2.9,30.38790233,130.94423583,-3.2,21.91,1020.56,29.84,-60.17,-0.400,-2.250,9.400,9.674
178,0,309.8,13.1,-2.9,30.38790233,130.94423583,-3.2,21.92,1020.52,30.02,-60.01,-0.400,-2.240,9.440,9.710
179,0,309.8,13.1,-2.9,30.38790233,130.94423583,-3.2,21.92,1020.52,30.02,-59.88,-0.400,-2.240,9.440,9.710
180,0,309.8,13.1,-2.9,30.38790233,130.94423583,-3.2,21.92,1020.52,30.02,-59.88,-0.400,-2.240,9.440,9.710
181,0,309.8,13.1,-2.9,30.38790233,130.94423583,-3.2,21.92,1020.52,30.02,-59.88,-0.400,-2.240,9.440,9.710
182,0,309.8,13.1,-2.9,30.38790233,130.94423583,-3.2,21.92,1020.48,30.01,-60.30,-0.380,-2.270,9.420,9.697
183,0,309.8,13.1,-2.9,30.38790233,130.94423583,-3.2,21.92,1020.48,30.01,-60.30,-0.380,-2.270,9.420,9.697
184,0,309.8,13.1,-2.9,30.38790233,130.94423583,-3.2,21.92,1020.48,30.01,-60.30,-0.380,-2.270,9.420,9.697
185,0,309.8,13.1,-2.9,30.38790233,130.94423583,-3.2,21.93,1020.51,29.94,-60.38,-0.380,-2.270,9.430,9.707
186,0,309.8,13.1,-2.9,30.38790233,130.94423583,-3.2,21.93,1020.51,29.94,-60.38,-0.380,-2.270,9.430,9.707
187,0,309.8,13.1,-2.9,30.38790233,130.94423583,-3.2,21.93,1020.51,29.94,-60.38,-0.380,-2.270,9.430,9.707
188,0,309.8,13.1,-2.9,30.38790233,130.94423583,-3.2,21.92,1020.55,29.75,-60.22,-0.410,-2.260,9.430,9.706
189,0,309.8,13.1,-2.9,30.38790233,130.94423583,-3.2,21.92,1020.55,29.75,-60.34,-0.410,-2.260,9.430,9.706
190,0,309.8,13.1,-2.9,30.38790233,130.94423583,-3.2,21.92,1020.55,29.75,-60.34,-0.410,-2.260,9.430,9.706
191,0,309.8,13.1,-2.9,30.38790233,130.94423583,-3.2,21.92,1020.53,30.03,-60.09,-0.380,-2.250,9.390,9.663
192,0,309.8,13.1,-2.9,30.38790233,130.94423583,-3.2,21.92,1020.53,30.03,-60.65,-0.380,-2.250,9.390,9.663
193,0,309.8,13.1,-2.9,30.38790233,130.94423583,-3.2,21.92,1020.53,30.03,-60.65,-0.380,-2.250,9.390,9.663
194,0,309.8,13.1,-2.9,30.38790233,130.94423583,-3.2,21.92,1020.53,30.03,-60.65,-0.380,-2.250,9.390,9.663
195,0,309.8,13.1,-2.9,30.38790233,130.94423583,-2.8,21.92,1020.53,29.94,-60.13,-0.390,-2.260,9.430,9.705
196,0,309.8,13.1,-2.9,30.38790233,130.94423583,-2.8,21.92,1020.53,29.94,-60.13,-0.390,-2.260,9.430,9.705
197,0,309.8,13.1,-2.9,30.38790233,130.94423583,-2.8,21.92,1020.53,29.94,-60.13,-0.390,-2.260,9.430,9.705
