seq,ph,yaw_deg,pitch_deg,roll_deg,lat_deg,lon_deg,alt_gps_m,temp_C,press_hPa,hum_pct,alt_bme_m,ax,ay,az,a
25,2,352.4,16.1,-2.8,30.38672483,130.94313350,-16.0,35.81,1023.60,22.19,-85.65,-0.450,-2.700,9.440,9.829
26,2,352.4,16.1,-2.8,30.38672483,130.94313350,-16.0,35.81,1023.60,22.19,-85.65,-0.450,-2.700,9.440,9.829
27,2,352.4,16.1,-2.8,30.38672483,130.94313350,-16.0,35.81,1023.60,22.19,-85.65,-0.450,-2.700,9.440,9.829
28,2,352.4,16.1,-2.8,30.38672483,130.94313350,-18.7,35.80,1023.56,22.30,-85.34,-0.490,-2.710,9.440,9.834
29,2,352.4,16.1,-2.8,30.38672483,130.94313350,-18.7,35.80,1023.56,22.30,-85.34,-0.490,-2.710,9.440,9.834
30,2,352.4,16.1,-2.8,30.38672483,130.94313350,-18.7,35.80,1023.56,22.30,-85.34,-0.490,-2.710,9.440,9.834
31,2,352.4,16.1,-2.8,30.38672483,130.94313350,-18.7,35.82,1023.60,22.32,-85.74,-0.470,-2.710,9.420,9.813
32,2,352.4,16.1,-2.8,30.38672483,130.94313350,-18.7,35.82,1023.60,22.32,-85.74,-0.470,-2.710,9.420,9.813
33,2,352.4,16.1,-2.8,30.38672483,130.94313350,-18.7,35.82,1023.60,22.32,-85.74,-0.470,-2.710,9.420,9.813
34,2,352.4,16.1,-2.8,30.38672483,130.94313350,-18.7,35.83,1023.56,22.24,-85.56,-0.480,-2.730,9.400,9.800
35,2,352.4,16.1,-2.8,30.38672483,130.94313350,-18.7,35.83,1023.56,22.24,-85.56,-0.480,-2.730,9.400,9.800
36,2,352.4,16.1,-2.8,30.38672483,130.94313350,-18.7,35.83,1023.56,22.24,-85.56,-0.480,-2.730,9.400,9.800
37,2,352.4,16.1,-2.8,30.38708550,130.94313267,-20.5,35.85,1023.59,22.43,-85.83,-0.470,-2.700,9.410,9.801
38,2,352.4,16.1,-2.8,30.38708550,130.94313267,-20.5,35.85,1023.59,22.43,-85.83,-0.470,-2.700,9.410,9.801
39,2,0.0,16.1,-2.8,30.38708550,130.94313267,-20.5,35.86,1023.56,22.42,-85.64,-0.450,-2.730,9.420,9.818
40,2,352.4,16.1,-2.8,30.38708550,130.94313267,-20.5,35.86,1023.56,22.42,-85.64,-0.450,-2.730,9.420,9.818
41,2,352.4,16.1,-2.8,30.38708550,130.94313267,-20.5,35.86,1023.56,22.42,-85.64,-0.450,-2.730,9.420,9.818
42,2,352.4,16.1,-2.8,30.38708550,130.94313267,-20.5,35.86,1023.59,22.20,-85.53,-0.450,-2.720,9.410,9.806
43,2,352.4,16.1,-2.8,30.38708550,130.94313267,-20.5,35.86,1023.59,22.20,-85.53,-0.450,-2.720,9.410,9.806
44,2,352.4,16.1,-2.8,30.38708550,130.94313267,-20.5,35.86,1023.59,22.20,-85.53,-0.450,-2.720,9.410,9.806
45,2,352.4,16.1,-2.8,30.38719800,130.94321983,-20.5,35.86,1023.59,22.22,-85.59,-0.500,-2.730,9.410,9.811
46,2,352.4,16.1,-2.8,30.38719800,130.94321983,-20.5,35.86,1023.59,22.22,-85.59,-0.500,-2.730,9.410,9.811
47,2,352.4,16.1,-2.8,30.38719800,130.94321983,-20.5,35.86,1023.59,22.22,-85.59,-0.500,-2.730,9.410,9.811
48,2,352.4,16.1,-2.8,30.38719800,130.94321983,-19.5,35.88,1023.55,22.34,-85.52,-0.490,-2.730,9.420,9.820
49,2,352.4,16.1,-2.8,30.38719800,130.94321983,-19.5,35.88,1023.55,22.34,-85.52,-0.490,-2.730,9.420,9.820
50,2,352.4,16.1,-2.8,30.38719800,130.94321983,-19.5,35.88,1023.55,22.34,-85.52,-0.490,-2.730,9.420,9.820
51,2,352.4,16.1,-2.8,30.38719800,130.94321983,-19.5,35.87,1023.59,22.11,-85.90,-0.480,-2.720,9.410,9.807
52,2,352.4,16.1,-2.8,30.38719800,130.94321983,-19.5,35.87,1023.59,22.11,-85.90,-0.480,-2.720,9.410,9.807
53,2,352.4,16.1,-2.8,30.38719800,130.94321983,-19.5,35.87,1023.59,22.11,-85.90,-0.480,-2.720,9.410,9.807
54,2,352.4,16.1,-2.8,30.38719800,130.94321983,-19.5,35.87,1023.58,22.40,-85.59,-0.460,-2.710,9.420,9.813
55,2,352.4,16.1,-2.8,30.38719800,130.94321983,-19.5,35.87,1023.58,22.40,-85.59,-0.460,-2.710,9.420,9.813
56,2,352.4,16.1,-2.8,30.38719800,130.94321983,-19.5,35.87,1023.57,22.27,-85.61,-0.480,-2.700,9.430,9.821
57,2,352.4,16.1,-2.8,30.38719800,130.94321983,-19.5,35.87,1023.57,22.27,-85.61,-0.480,-2.700,9.430,9.821
58,2,352.4,16.1,-2.8,30.38719800,130.94321983,-19.5,35.87,1023.57,22.27,-85.61,-0.480,-2.700,9.430,9.821
59,2,352.4,16.1,-2.8,30.38719800,130.94321983,-19.5,35.86,1023.58,22.26,-85.34,-0.520,-2.690,9.500,9.887
60,2,352.4,16.1,-2.8,30.38719800,130.94321983,-19.5,35.86,1023.58,22.26,-85.34,-0.520,-2.690,9.500,9.887
61,2,352.4,16.1,-2.8,30.38719800,130.94321983,-19.5,35.86,1023.58,22.26,-85.34,-0.520,-2.690,9.500,9.887
62,2,352.4,16.1,-2.8,30.38719800,130.94321983,-19.5,35.86,1023.58,21.99,-85.69,-0.470,-2.720,9.440,9.835
63,2,352.4,16.1,-2.8,30.38719800,130.94321983,-19.5,35.86,1023.58,21.99,-85.69,-0.470,-2.720,9.440,9.835
64,2,352.4,16.1,-2.8,30.38719800,130.94321983,-19.5,35.86,1023.58,21.99,-85.69,-0.470,-2.720,9.440,9.835
65,2,352.4,16.1,-2.8,30.38726000,130.94322933,-19.5,35.86,1023.57,22.00,-85.64,-0.490,-2.740,9.420,9.823
66,2,352.4,16.1,-2.8,30.38726000,130.94322933,-19.5,35.86,1023.57,22.00,-85.64,-0.490,-2.740,9.420,9.823
67,2,352.4,16.1,-2.8,30.38726000,130.94322933,-19.5,35.86,1023.57,22.00,-85.64,-0.490,-2.740,9.420,9.823
68,2,352.4,16.1,-2.8,30.38726000,130.94322933,-21.5,35.86,1023.60,22.28,-85.79,-0.450,-2.730,9.390,9.789
69,2,352.4,16.1,-2.8,30.38726000,130.94322933,-21.5,35.86,1023.60,22.28,-85.79,-0.450,-2.730,9.390,9.789
70,2,352.4,16.1,-2.8,30.38726000,130.94322933,-21.5,35.86,1023.60,22.28,-85.79,-0.450,-2.730,9.390,9.789
71,2,352.4,16.1,-2.8,30.38726000,130.94322933,-21.5,35.86,1023.57,22.04,-85.41,-0.470,-2.730,9.380,9.781
72,2,352.4,16.1,-2.8,30.38726000,130.94322933,-21.5,35.86,1023.57,22.04,-85.41,-0.470,-2.730,9.380,9.781
73,2,352.4,16.1,-2.8,30.38726000,130.94322933,-21.5,35.86,1023.57,22.04,-85.41,-0.470,-2.730,9.380,9.781
74,2,352.4,16.1,-2.8,30.38726000,130.94322933,-21.5,35.87,1023.60,22.43,-85.39,-0.470,-2.700,9.410,9.801
75,2,352.4,16.1,-2.8,30.38726000,130.94322933,-21.5,35.87,1023.60,22.43,-85.39,-0.470,-2.700,9.410,9.801
76,2,352.4,16.1,-2.8,30.38726000,130.94322933,-21.5,35.87,1023.60,22.43,-85.39,-0.470,-2.700,9.410,9.801
77,2,352.4,16.1,-2.8,30.38726000,130.94322933,-21.5,35.86,1023.60,22.24,-85.71,-0.470,-2.710,9.420,9.813
78,2,352.4,16.1,-2.8,30.38726000,130.94322933,-21.5,35.86,1023.60,22.24,-85.71,-0.470,-2.710,9.420,9.813
79,2,352.4,16.1,-2.8,30.38726000,130.94322933,-21.5,35.86,1023.60,22.24,-85.71,-0.470,-2.710,9.420,9.813
80,2,352.4,16.1,-2.8,30.38726000,130.94322933,-21.5,35.85,1023.58,22.34,-85.65,-0.470,-2.710,9.380,9.775
81,2,352.4,16.1,-2.8,30.38726000,130.94322933,-21.5,35.85,1023.58,22.34,-85.65,-0.470,-2.710,9.380,9.775
82,2,352.4,16.1,-2.8,30.38726000,130.94322933,-21.5,35.85,1023.58,22.34,-85.65,-0.470,-2.710,9.380,9.775
83,2,352.4,16.1,-2.8,30.38726000,130.94322933,-21.5,35.84,1023.59,22.44,-85.87,-0.460,-2.710,9.450,9.842
84,2,352.4,16.1,-2.8,30.38726000,130.94322933,-21.5,35.84,1023.59,22.44,-85.87,-0.460,-2.710,9.450,9.842
85,2,352.4,16.1,-2.8,30.38726000,130.94322933,-21.5,35.84,1023.59,22.44,-85.87,-0.460,-2.710,9.450,9.842
86,2,352.4,16.1,-2.8,30.38737950,130.94336183,-18.0,35.84,1023.58,22.45,-85.70,-0.500,-2.670,9.460,9.842
87,2,352.4,16.1,-2.8,30.38737950,130.94336183,-18.0,35.84,1023.58,22.45,-85.70,-0.500,-2.670,9.460,9.842
88,2,352.4,16.1,-2.8,30.38737950,130.94336183,-18.0,35.84,1023.58,22.45,-85.70,-0.500,-2.670,9.460,9.842
89,2,352.4,16.1,-2.8,30.38737950,130.94336183,-18.0,35.87,1023.56,22.36,-85.68,-0.500,-2.720,9.430,9.827
90,2,352.4,16.1,-2.8,30.38737950,130.94336183,-18.0,35.87,1023.56,22.36,-85.68,-0.500,-2.720,9.430,9.827
91,2,352.4,16.1,-2.8,30.38737950,130.94336183,-18.0,35.87,1023.56,22.36,-85.68,-0.500,-2.720,9.430,9.827
92,2,352.4,16.1,-2.8,30.38737950,130.94336183,-18.0,35.87,1023.58,22.33,-85.82,-0.470,-2.720,9.420,9.816
93,2,352.4,16.1,-2.8,30.38737950,130.94336183,-18.0,35.87,1023.58,22.33,-85.82,-0.470,-2.720,9.420,9.816
94,2,352.4,16.1,-2.8,30.38737950,130.94336183,-18.0,35.87,1023.58,22.33,-85.82,-0.470,-2.720,9.420,9.816
95,2,352.4,16.1,-2.8,30.38737950,130.94336183,-18.0,35.89,1023.59,22.40,-85.79,-0.480,-2.720,9.420,9.817
96,2,352.4,16.1,-2.8,30.38737950,130.94336183,-18.0,35.89,1023.59,22.40,-85.79,-0.480,-2.720,9.420,9.817
97,2,352.4,16.1,-2.8,30.38737950,130.94336183,-18.0,35.89,1023.59,22.40,-85.79,-0.480,-2.720,9.420,9.817
98,2,352.4,16.1,-2.8,30.38737950,130.94336183,-18.0,35.88,1023.57,22.37,-85.80,-0.470,-2.720,9.430,9.826
99,2,352.4,16.1,-2.8,30.38737950,130.94336183,-18.0,35.88,1023.57,22.37,-85.80,-0.470,-2.720,9.430,9.826
100,2,352.4,16.1,-2.8,30.38737950,130.94336183,-18.0,35.88,1023.57,22.37,-85.80,-0.470,-2.720,9.430,9.826
101,2,352.4,16.1,-2.8,30.38737950,130.94336183,-18.0,35.90,1023.56,22.59,-85.59,-0.500,-2.720,9.380,9.779
102,2,352.4,16.1,-2.8,30.38737950,130.94336183,-18.0,35.90,1023.56,22.59,-85.59,-0.500,-2.720,9.380,9.779
103,2,352.4,16.1,-2.8,30.38737950,130.94336183,-18.0,35.89,1023.57,22.41,-85.71,-0.460,-2.700,9.360,9.752
104,2,352.4,16.1,-2.8,30.38737950,130.94336183,-18.0,35.89,1023.57,22.41,-85.71,-0.460,-2.700,9.360,9.752
105,2,352.4,16.1,-2.8,30.38737950,130.94336183,-18.0,35.89,1023.57,22.41,-85.71,-0.460,-2.700,9.360,9.752
106,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.7,35.90,1023.58,22.43,-85.74,-0.460,-2.720,9.400,9.796
107,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.7,35.90,1023.58,22.43,-85.74,-0.460,-2.720,9.400,9.796
108,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.7,35.90,1023.58,22.43,-85.74,-0.460,-2.720,9.400,9.796
109,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.7,35.90,1023.62,22.09,-85.82,-0.470,-2.710,9.420,9.813
110,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.7,35.90,1023.62,22.09,-85.82,-0.470,-2.710,9.420,9.813
111,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.7,35.90,1023.62,22.09,-85.82,-0.470,-2.710,9.420,9.813
112,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.7,35.91,1023.64,22.38,-85.89,-0.470,-2.700,9.400,9.791
113,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.7,35.91,1023.64,22.38,-85.89,-0.470,-2.700,9.400,9.791
114,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.7,35.91,1023.64,22.38,-85.89,-0.470,-2.700,9.400,9.791
115,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.7,35.90,1023.61,22.56,-85.83,-0.470,-2.720,9.420,9.816
116,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.7,35.90,1023.61,22.56,-85.83,-0.470,-2.720,9.420,9.816
117,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.7,35.90,1023.61,22.56,-85.83,-0.470,-2.720,9.420,9.816
118,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.8,35.91,1023.61,22.28,-85.80,-0.470,-2.710,9.400,9.794
119,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.8,35.91,1023.61,22.28,-85.80,-0.470,-2.710,9.400,9.794
120,2,0.0,16.1,-2.8,30.38737950,130.94336183,-14.8,35.92,1023.59,22.15,-85.78,-0.490,-2.710,9.400,9.795
121,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.8,35.92,1023.59,22.15,-85.78,-0.490,-2.710,9.400,9.795
122,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.8,35.92,1023.59,22.15,-85.78,-0.490,-2.710,9.400,9.795
123,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.8,35.92,1023.58,22.18,-85.89,-0.440,-2.730,9.410,9.808
124,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.8,35.92,1023.58,22.18,-85.89,-0.440,-2.730,9.410,9.808
125,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.8,35.92,1023.58,22.18,-85.89,-0.440,-2.730,9.410,9.808
126,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.9,35.91,1023.61,22.33,-85.85,-0.530,-2.750,9.400,9.808
127,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.9,35.91,1023.61,22.33,-85.85,-0.530,-2.750,9.400,9.808
128,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.9,35.91,1023.61,22.33,-85.85,-0.530,-2.750,9.400,9.808
129,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.9,35.93,1023.60,22.21,-85.74,-0.460,-2.730,9.390,9.790
130,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.9,35.93,1023.60,22.21,-85.74,-0.460,-2.730,9.390,9.790
131,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.9,35.93,1023.60,22.21,-85.74,-0.460,-2.730,9.390,9.790
132,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.9,35.93,1023.64,22.14,-85.65,-0.480,-2.710,9.380,9.775
133,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.9,35.93,1023.64,22.14,-85.65,-0.480,-2.710,9.380,9.775
134,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.9,35.93,1023.64,22.14,-85.65,-0.480,-2.710,9.380,9.775
135,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.9,35.91,1023.58,22.28,-85.83,-0.450,-2.730,9.410,9.808
136,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.9,35.91,1023.58,22.28,-85.83,-0.450,-2.730,9.410,9.808
137,2,352.4,16.1,-2.8,30.38737950,130.94336183,-14.9,35.91,1023.58,22.28,-85.83,-0.450,-2.730,9.410,9.808
138,2,352.4,16.1,-2.8,30.38749533,130.94353900,-15.8,35.91,1023.60,22.18,-85.76,-0.460,-2.730,9.390,9.790
139,2,352.4,16.1,-2.8,30.38749533,130.94353900,-15.8,35.91,1023.60,22.18,-85.76,-0.460,-2.730,9.390,9.790
140,2,352.4,16.1,-2.8,30.38749533,130.94353900,-15.8,35.91,1023.60,22.18,-85.76,-0.460,-2.730,9.390,9.790
141,2,352.4,16.1,-2.8,30.38749533,130.94353900,-15.8,35.91,1023.61,22.24,-85.86,-0.470,-2.720,9.410,9.806
142,2,352.4,16.1,-2.8,30.38749533,130.94353900,-15.8,35.91,1023.61,22.24,-85.86,-0.470,-2.720,9.410,9.806
143,2,352.4,16.1,-2.8,30.38749533,130.94353900,-15.8,35.91,1023.61,22.24,-85.86,-0.470,-2.720,9.410,9.806
144,2,352.4,16.1,-2.8,30.38749533,130.94353900,-15.8,35.92,1023.61,22.20,-85.86,-0.460,-2.730,9.410,9.809
145,2,352.4,16.1,-2.8,30.38749533,130.94353900,-15.8,35.92,1023.61,22.20,-85.86,-0.460,-2.730,9.410,9.809
146,2,352.4,16.1,-2.8,30.38749533,130.94353900,-15.8,35.92,1023.61,22.20,-85.86,-0.460,-2.730,9.410,9.809
147,2,352.4,16.1,-2.8,30.38750850,130.94355617,-15.8,35.91,1023.58,22.26,-85.60,-0.470,-2.730,9.400,9.800
148,2,352.4,16.1,-2.8,30.38750850,130.94355617,-15.8,35.91,1023.58,22.26,-85.60,-0.470,-2.730,9.400,9.800
149,2,352.4,16.1,-2.8,30.38750850,130.94355617,-15.8,35.90,1023.60,22.16,-85.94,-0.470,-2.740,9.370,9.774
150,2,352.4,16.1,-2.8,30.38750850,130.94355617,-15.8,35.90,1023.60,22.16,-85.94,-0.470,-2.740,9.370,9.774
151,2,352.4,16.1,-2.8,30.38750850,130.94355617,-15.8,35.90,1023.60,22.16,-85.94,-0.470,-2.740,9.370,9.774
152,2,352.4,16.1,-2.8,30.38750850,130.94355617,-15.8,35.90,1023.61,22.39,-85.59,-0.480,-2.720,9.410,9.807
153,2,352.4,16.1,-2.8,30.38750850,130.94355617,-15.8,35.90,1023.61,22.39,-85.59,-0.480,-2.720,9.410,9.807
154,2,352.4,16.1,-2.8,30.38750850,130.94355617,-15.8,35.90,1023.61,22.39,-85.59,-0.480,-2.720,9.410,9.807
155,2,352.4,16.1,-2.8,30.38750850,130.94355617,-15.8,35.91,1023.61,22.08,-85.51,-0.460,-2.750,9.410,9.814
156,2,352.4,16.1,-2.8,30.38750850,130.94355617,-15.8,35.91,1023.61,22.08,-85.51,-0.460,-2.750,9.410,9.814
157,2,352.4,16.1,-2.8,30.38750850,130.94355617,-15.8,35.91,1023.61,22.08,-85.51,-0.460,-2.750,9.410,9.814
158,2,352.4,16.1,-2.8,30.38750850,130.94355617,-15.8,35.91,1023.60,22.18,-85.91,-0.470,-2.700,9.410,9.801
159,2,352.4,16.1,-2.8,30.38750850,130.94355617,-15.8,35.91,1023.60,22.18,-85.91,-0.470,-2.700,9.410,9.801
160,2,352.4,16.1,-2.8,30.38750850,130.94355617,-15.8,35.91,1023.60,22.18,-85.91,-0.470,-2.700,9.410,9.801
161,2,352.4,16.1,-2.8,30.38750850,130.94355617,-15.8,35.93,1023.62,23.10,-85.73,-0.460,-2.710,9.420,9.813
162,2,352.4,16.1,-2.8,30.38750850,130.94355617,-15.8,35.93,1023.62,23.10,-85.73,-0.460,-2.710,9.420,9.813
163,2,352.4,16.1,-2.8,30.38750850,130.94355617,-15.8,35.93,1023.62,23.10,-85.73,-0.460,-2.710,9.420,9.813
164,2,352.4,16.1,-2.8,30.38750850,130.94355617,-15.8,35.93,1023.58,22.38,-85.84,-0.460,-2.730,9.430,9.828
165,2,352.4,16.1,-2.8,30.38750850,130.94355617,-15.8,35.93,1023.58,22.38,-85.84,-0.460,-2.730,9.430,9.828
166,2,352.4,16.1,-2.8,30.38750850,130.94355617,-15.8,35.93,1023.58,22.38,-85.84,-0.460,-2.730,9.430,9.828
167,2,352.4,16.1,-2.8,30.38754950,130.94360800,-16.3,35.92,1023.55,22.03,-85.62,-0.480,-2.700,9.420,9.811
168,2,352.4,16.1,-2.8,30.38754950,130.94360800,-16.3,35.92,1023.55,22.03,-85.62,-0.480,-2.700,9.420,9.811
169,2,352.4,16.1,-2.8,30.38754950,130.94360800,-16.3,35.91,1023.59,22.18,-85.87,-0.470,-2.720,9.400,9.797
170,2,352.4,16.1,-2.8,30.38754950,130.94360800,-16.3,35.91,1023.59,22.18,-85.87,-0.470,-2.720,9.400,9.797
171,2,352.4,16.1,-2.8,30.38754950,130.94360800,-16.3,35.91,1023.59,22.18,-85.87,-0.470,-2.720,9.400,9.797
172,2,352.4,16.1,-2.8,30.38754950,130.94360800,-16.3,35.92,1023.56,22.05,-85.67,-0.470,-2.680,9.460,9.844
173,2,352.4,16.1,-2.8,30.38754950,130.94360800,-16.3,35.92,1023.56,22.05,-85.67,-0.470,-2.680,9.460,9.844
174,2,352.4,16.1,-2.8,30.38754950,130.94360800,-16.3,35.92,1023.56,22.05,-85.67,-0.470,-2.680,9.460,9.844
175,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.3,35.92,1023.58,22.08,-85.77,-0.460,-2.740,9.420,9.821
176,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.3,35.92,1023.58,22.08,-85.77,-0.460,-2.740,9.420,9.821
177,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.3,35.92,1023.58,22.08,-85.77,-0.460,-2.740,9.420,9.821
178,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.4,35.91,1023.55,22.41,-85.77,-0.490,-2.710,9.410,9.805
179,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.4,35.91,1023.55,22.41,-85.77,-0.490,-2.710,9.410,9.805
180,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.4,35.91,1023.55,22.41,-85.77,-0.490,-2.710,9.410,9.805
181,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.4,35.93,1023.55,21.89,-85.50,-0.450,-2.690,9.390,9.778
182,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.4,35.93,1023.55,21.89,-85.50,-0.450,-2.690,9.390,9.778
183,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.4,35.93,1023.55,21.89,-85.50,-0.450,-2.690,9.390,9.778
184,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.4,35.92,1023.59,22.21,-85.81,-0.470,-2.710,9.410,9.804
185,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.4,35.92,1023.59,22.21,-85.81,-0.470,-2.710,9.410,9.804
186,2,0.0,16.1,-2.8,30.38756067,130.94362417,-16.5,35.92,1023.58,22.31,-85.70,-0.470,-2.700,9.380,9.772
187,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.5,35.92,1023.58,22.31,-85.70,-0.470,-2.700,9.380,9.772
188,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.5,35.92,1023.58,22.31,-85.70,-0.470,-2.700,9.380,9.772
189,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.5,35.93,1023.58,22.29,-85.91,-0.470,-2.730,9.410,9.809
190,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.5,35.93,1023.58,22.29,-85.91,-0.470,-2.730,9.410,9.809
191,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.5,35.93,1023.58,22.29,-85.91,-0.470,-2.730,9.410,9.809
192,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.5,35.93,1023.59,22.59,-85.42,-0.480,-2.720,9.390,9.788
193,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.5,35.93,1023.59,22.59,-85.42,-0.480,-2.720,9.390,9.788
194,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.5,35.93,1023.59,22.59,-85.42,-0.480,-2.720,9.390,9.788
195,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.5,35.92,1023.58,22.26,-85.57,-0.480,-2.710,9.420,9.814
196,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.5,35.92,1023.58,22.26,-85.57,-0.480,-2.710,9.420,9.814
197,2,352.4,16.1,-2.8,30.38756067,130.94362417,-16.5,35.92,1023.58,22.26,-85.57,-0.480,-2.710,9.420,9.814
