seq,ph,yaw_deg,pitch_deg,roll_deg,lat_deg,lon_deg,alt_gps_m,temp_C,press_hPa,hum_pct,alt_bme_m,ax,ay,az,a
1187,2,52.6,11.9,-1.5,30.38796517,130.94433000,-5.7,21.92,1023.71,28.67,-87.05,-1.400,-2.300,9.140,9.528
1188,2,52.6,11.9,-1.5,30.38796517,130.94433000,-5.7,21.92,1023.71,28.67,-87.05,-1.400,-2.300,9.140,9.528
1189,2,52.6,11.9,-1.5,30.38796517,130.94433000,-5.7,21.92,1023.71,28.67,-87.05,-1.400,-2.300,9.140,9.528
1190,2,59.3,19.5,-2.8,30.38796517,130.94433000,-5.7,21.93,1023.72,29.05,-86.97,-0.800,-3.190,9.260,9.827
1191,2,59.3,19.5,-2.8,30.38796517,130.94433000,-5.7,21.93,1023.72,29.05,-86.97,-0.800,-3.190,9.260,9.827
1192,2,59.3,19.5,-2.8,30.38796517,130.94433000,-5.7,21.93,1023.72,29.05,-86.97,-0.800,-3.190,9.260,9.827
1193,2,68.3,13.7,1.1,30.38796517,130.94433000,-5.7,21.95,1023.70,29.47,-87.03,0.220,-3.200,9.610,10.131
1194,2,68.3,13.7,1.1,30.38796517,130.94433000,-5.7,21.95,1023.70,29.47,-87.03,0.220,-3.200,9.610,10.131
1195,2,68.3,13.7,1.1,30.38796517,130.94433000,-5.7,21.95,1023.70,29.47,-87.03,0.220,-3.200,9.610,10.131
1196,2,71.4,8.7,3.6,30.38796517,130.94433000,-5.7,21.94,1023.74,29.45,-86.68,-1.270,-2.490,9.270,9.682
1197,2,71.4,8.7,3.6,30.38796517,130.94433000,-5.7,21.94,1023.74,29.45,-86.68,-1.270,-2.490,9.270,9.682
1198,2,71.4,8.7,3.6,30.38796517,130.94433000,-5.7,21.94,1023.74,29.45,-86.68,-1.270,-2.490,9.270,9.682
1199,2,75.9,11.0,0.9,30.38796517,130.94433000,-5.7,21.93,1023.74,29.61,-87.00,-1.320,-2.790,10.140,10.599
1200,2,75.9,11.0,0.9,30.38796517,130.94433000,-5.7,21.93,1023.74,29.61,-87.00,-1.320,-2.790,10.140,10.599
1201,2,75.9,11.0,0.9,30.38796517,130.94433000,-5.7,21.93,1023.74,29.61,-87.00,-1.320,-2.790,10.140,10.599
1202,2,68.9,14.3,-3.1,30.38796517,130.94433000,-5.7,21.93,1023.74,29.87,-87.07,0.600,-2.820,9.480,9.909
1203,2,68.9,14.3,-3.1,30.38796517,130.94433000,-5.7,21.93,1023.74,29.87,-87.07,0.600,-2.820,9.480,9.909
1204,2,71.6,17.2,-4.9,30.38796517,130.94433000,-5.7,21.92,1023.70,30.72,-86.96,-0.440,-2.730,8.690,9.119
1205,2,48.4,17.2,-4.9,30.38796517,130.94433000,-5.7,21.92,1023.70,30.72,-86.96,-0.440,-2.730,8.690,9.119
1206,2,48.4,17.2,-4.9,30.38796517,130.94433000,-5.7,21.92,1023.70,30.72,-86.96,-0.440,-2.730,8.690,9.119
1207,2,27.2,20.0,-6.5,30.38796517,130.94433000,-5.7,21.91,1023.73,31.08,-86.87,-0.930,-2.590,10.720,11.068
1208,2,27.2,20.0,-6.5,30.38796517,130.94433000,-5.7,21.91,1023.73,31.08,-86.87,-0.930,-2.590,10.720,11.068
1209,2,27.2,20.0,-6.5,30.38796517,130.94433000,-5.7,21.91,1023.73,31.08,-86.87,-0.930,-2.590,10.720,11.068
1210,2,21.0,3.6,-23.6,30.38796517,130.94433000,-5.7,21.92,1023.75,31.68,-86.95,-1.890,-2.250,9.270,9.725
1211,2,21.0,3.6,-23.6,30.38796517,130.94433000,-5.7,21.92,1023.75,31.68,-86.95,-1.890,-2.250,9.270,9.725
1212,2,21.0,3.6,-23.6,30.38796517,130.94433000,-5.7,21.92,1023.75,31.68,-86.95,-1.890,-2.250,9.270,9.725
1213,2,14.5,4.8,-20.1,30.38799967,130.94435867,-5.7,21.91,1023.75,32.32,-87.07,-1.380,-0.960,8.230,8.400
1214,2,14.5,4.8,-20.1,30.38799967,130.94435867,-5.7,21.91,1023.75,32.32,-87.07,-1.380,-0.960,8.230,8.400
1215,2,14.5,4.8,-20.1,30.38799967,130.94435867,-5.7,21.91,1023.75,32.32,-87.07,-1.380,-0.960,8.230,8.400
1216,2,18.2,16.5,-17.9,30.38799967,130.94435867,-5.8,21.92,1023.71,33.17,-86.70,-0.500,-4.050,9.410,10.257
1217,2,18.2,16.5,-17.9,30.38799967,130.94435867,-5.8,21.92,1023.71,33.17,-86.70,-0.500,-4.050,9.410,10.257
1218,2,20.7,13.8,-14.2,30.38799967,130.94435867,-5.8,21.94,1023.73,33.78,-86.75,0.360,-2.970,9.540,9.998
1219,2,4.8,13.8,-14.2,30.38799967,130.94435867,-5.8,21.94,1023.73,33.78,-86.75,0.360,-2.970,9.540,9.998
1220,2,4.8,13.8,-14.2,30.38799967,130.94435867,-5.8,21.94,1023.73,33.78,-86.75,0.360,-2.970,9.540,9.998
1221,2,7.1,17.4,-11.8,30.38799967,130.94435867,-5.8,21.95,1023.73,34.53,-87.06,-1.990,-3.260,9.670,10.397
1222,2,7.1,17.4,-11.8,30.38799967,130.94435867,-5.8,21.95,1023.73,34.53,-87.06,-1.990,-3.260,9.670,10.397
1223,2,7.1,17.4,-11.8,30.38799967,130.94435867,-5.8,21.95,1023.73,34.53,-87.06,-1.990,-3.260,9.670,10.397
1224,2,18.6,17.5,-8.2,30.38799967,130.94435867,-6.0,21.94,1023.72,35.41,-86.95,0.440,-3.220,9.100,9.663
1225,2,18.6,17.5,-8.2,30.38799967,130.94435867,-6.0,21.94,1023.72,35.41,-86.95,0.440,-3.220,9.100,9.663
1226,2,18.6,17.5,-8.2,30.38799967,130.94435867,-6.0,21.94,1023.72,35.41,-86.95,0.440,-3.220,9.100,9.663
1227,2,21.1,17.5,-1.6,30.38799967,130.94435867,-6.0,21.95,1023.74,35.73,-86.80,-0.540,-3.680,10.000,10.669
1228,2,21.1,17.5,-1.6,30.38799967,130.94435867,-6.0,21.95,1023.74,35.73,-86.80,-0.540,-3.680,10.000,10.669
1229,2,21.1,17.5,-1.6,30.38799967,130.94435867,-6.0,21.95,1023.74,35.73,-86.80,-0.540,-3.680,10.000,10.669
1230,2,22.5,19.0,-4.1,30.38799967,130.94435867,-6.0,21.97,1023.73,36.20,-87.15,-0.280,-3.440,8.680,9.341
1231,2,22.5,19.0,-4.1,30.38799967,130.94435867,-6.0,21.97,1023.73,36.20,-87.15,-0.280,-3.440,8.680,9.341
1232,2,22.5,19.0,-4.1,30.38799967,130.94435867,-6.0,21.97,1023.73,36.20,-87.15,-0.280,-3.440,8.680,9.341
1233,2,29.5,18.3,-5.3,30.38799967,130.94435867,-6.0,21.97,1023.72,36.45,-86.98,-1.090,-3.420,9.290,9.959
1234,2,29.5,18.3,-5.3,30.38799967,130.94435867,-6.0,21.97,1023.72,36.45,-86.98,-1.090,-3.420,9.290,9.959
1235,2,37.2,14.8,-2.8,30.38799967,130.94435867,-6.3,21.99,1023.73,37.34,-87.00,-1.000,-2.610,9.300,9.711
1236,2,25.6,14.8,-2.8,30.38799967,130.94435867,-6.3,21.99,1023.73,37.34,-87.00,-1.000,-2.610,9.300,9.711
1237,2,25.6,14.8,-2.8,30.38799967,130.94435867,-6.3,21.99,1023.73,37.34,-87.00,-1.000,-2.610,9.300,9.711
1238,2,18.1,17.4,-6.3,30.38799967,130.94435867,-6.3,21.99,1023.75,38.56,-86.83,-0.060,-3.570,12.440,12.942
1239,2,18.1,17.4,-6.3,30.38799967,130.94435867,-6.3,21.99,1023.75,38.56,-86.83,-0.060,-3.570,12.440,12.942
1240,2,18.1,17.4,-6.3,30.38799967,130.94435867,-6.3,21.99,1023.75,38.56,-86.83,-0.060,-3.570,12.440,12.942
1241,2,14.4,14.6,-10.4,30.38799967,130.94435867,-6.3,22.00,1023.71,39.61,-86.81,-0.200,-2.970,9.190,9.660
1242,2,14.4,14.6,-10.4,30.38799967,130.94435867,-6.3,22.00,1023.71,39.61,-86.81,-0.200,-2.970,9.190,9.660
1243,2,14.4,14.6,-10.4,30.38799967,130.94435867,-6.3,22.00,1023.71,39.61,-86.81,-0.200,-2.970,9.190,9.660
1244,2,11.7,15.1,-6.1,30.38799967,130.94435867,-6.3,22.00,1023.69,40.75,-86.61,-1.570,-2.660,7.930,8.510
1245,2,11.7,15.1,-6.1,30.38799967,130.94435867,-6.3,22.00,1023.69,40.75,-86.61,-1.570,-2.660,7.930,8.510
1246,2,11.7,15.1,-6.1,30.38799967,130.94435867,-6.3,22.00,1023.69,40.75,-86.61,-1.570,-2.660,7.930,8.510
1247,2,9.1,14.0,-5.6,30.38799967,130.94435867,-6.3,22.03,1023.68,41.40,-86.89,-0.480,-2.280,9.360,9.646
1248,2,9.1,14.0,-5.6,30.38799967,130.94435867,-6.3,22.03,1023.68,41.40,-86.89,-0.480,-2.280,9.360,9.646
1249,2,9.1,14.0,-5.6,30.38799967,130.94435867,-6.3,22.03,1023.68,41.40,-86.89,-0.480,-2.280,9.360,9.646
1250,2,14.8,19.1,-3.9,30.38799967,130.94435867,-6.3,22.03,1023.70,42.19,-86.57,-0.080,-2.920,10.270,10.677
1251,2,14.8,19.1,-3.9,30.38799967,130.94435867,-6.3,22.03,1023.70,42.19,-86.57,-0.080,-2.920,10.270,10.677
1252,2,27.5,18.0,-5.8,30.38799967,130.94435867,-6.3,22.02,1023.73,42.63,-86.75,0.260,-2.850,8.370,8.846
1253,2,27.5,18.0,-5.8,30.38799967,130.94435867,-6.3,22.02,1023.73,42.63,-86.75,0.260,-2.850,8.370,8.846
1254,2,27.5,18.0,-5.8,30.38799967,130.94435867,-6.3,22.02,1023.73,42.63,-86.75,0.260,-2.850,8.370,8.846
1255,2,28.0,16.4,-2.6,30.38799967,130.94435867,-4.7,22.03,1023.68,43.24,-86.85,-0.110,-3.440,10.490,11.040
1256,2,28.0,16.4,-2.6,30.38799967,130.94435867,-4.7,22.03,1023.68,43.24,-86.85,-0.110,-3.440,10.490,11.040
1257,2,28.0,16.4,-2.6,30.38799967,130.94435867,-4.7,22.03,1023.68,43.24,-86.85,-0.110,-3.440,10.490,11.040
1258,2,31.0,18.3,-2.0,30.38799967,130.94435867,-4.7,22.03,1023.74,43.76,-87.26,0.270,-3.300,8.260,8.899
1259,2,31.0,18.3,-2.0,30.38799967,130.94435867,-4.7,22.03,1023.74,43.76,-87.26,0.270,-3.300,8.260,8.899
1260,2,31.0,18.3,-2.0,30.38799967,130.94435867,-4.7,22.03,1023.74,43.76,-87.26,0.270,-3.300,8.260,8.899
1261,2,40.4,17.9,-0.7,30.38799967,130.94435867,-4.7,22.04,1023.77,44.03,-87.15,-1.440,-3.270,10.470,11.063
1262,2,40.4,17.9,-0.7,30.38799967,130.94435867,-4.7,22.04,1023.77,44.03,-87.15,-1.440,-3.270,10.470,11.063
1263,2,40.4,17.9,-0.7,30.38799967,130.94435867,-4.7,22.04,1023.77,44.03,-87.15,-1.440,-3.270,10.470,11.063
1264,2,56.5,18.2,0.9,30.38805167,130.94432017,-3.6,22.05,1023.75,44.81,-87.36,0.000,-2.220,9.300,9.561
1265,2,56.5,18.2,0.9,30.38805167,130.94432017,-3.6,22.05,1023.75,44.81,-87.36,0.000,-2.220,9.300,9.561
1266,2,56.5,18.2,0.9,30.38805167,130.94432017,-3.6,22.05,1023.75,44.81,-87.36,0.000,-2.220,9.300,9.561
1267,2,67.2,16.4,3.5,30.38805167,130.94432017,-3.6,22.06,1023.75,44.86,-87.00,-0.430,-4.020,9.380,10.214
1268,2,67.2,16.4,3.5,30.38805167,130.94432017,-3.6,22.06,1023.75,44.86,-87.00,-0.430,-4.020,9.380,10.214
1269,2,69.5,18.2,7.0,30.38805167,130.94432017,-3.6,22.06,1023.73,45.15,-86.93,0.820,-3.930,8.900,9.764
1270,2,69.5,18.2,7.0,30.38805167,130.94432017,-3.6,22.06,1023.73,45.15,-86.93,0.820,-3.930,8.900,9.764
1271,2,69.5,18.2,7.0,30.38805167,130.94432017,-3.6,22.06,1023.73,45.15,-86.93,0.820,-3.930,8.900,9.764
1272,2,75.3,15.1,8.6,30.38805167,130.94432017,-3.6,22.08,1023.75,45.29,-87.06,0.020,-3.620,9.540,10.204
1273,2,75.3,15.1,8.6,30.38805167,130.94432017,-3.6,22.08,1023.75,45.29,-87.06,0.020,-3.620,9.540,10.204
1274,2,75.3,15.1,8.6,30.38805167,130.94432017,-3.6,22.08,1023.75,45.29,-87.06,0.020,-3.620,9.540,10.204
1275,2,79.5,14.3,5.9,30.38805167,130.94432017,-3.6,22.06,1023.73,45.26,-86.99,0.000,-3.090,9.330,9.828
1276,2,79.5,14.3,5.9,30.38805167,130.94432017,-3.6,22.06,1023.73,45.26,-86.99,0.000,-3.090,9.330,9.828
1277,2,79.5,14.3,5.9,30.38805167,130.94432017,-3.6,22.06,1023.73,45.26,-86.99,0.000,-3.090,9.330,9.828
1278,2,79.2,12.2,6.1,30.38805167,130.94432017,-3.6,22.09,1023.72,45.77,-86.97,0.280,-2.910,8.820,9.292
1279,2,79.2,12.2,6.1,30.38805167,130.94432017,-3.6,22.09,1023.72,45.77,-86.97,0.280,-2.910,8.820,9.292
1280,2,79.2,12.2,6.1,30.38805167,130.94432017,-3.6,22.09,1023.72,45.77,-86.97,0.280,-2.910,8.820,9.292
1281,2,74.5,11.8,5.8,30.38805167,130.94432017,-3.6,22.11,1023.73,45.60,-87.07,0.100,-3.080,9.910,10.378
1282,2,74.5,11.8,5.8,30.38805167,130.94432017,-3.6,22.11,1023.73,45.60,-87.07,0.100,-3.080,9.910,10.378
1283,2,81.1,11.9,7.0,30.38805167,130.94432017,-3.6,22.11,1023.76,45.74,-87.14,-1.080,-2.570,8.890,9.317
1284,2,75.1,11.9,7.0,30.38805167,130.94432017,-3.6,22.11,1023.76,45.74,-87.14,-1.080,-2.570,8.890,9.317
1285,2,75.1,11.9,7.0,30.38805167,130.94432017,-3.6,22.11,1023.76,45.74,-87.14,-1.080,-2.570,8.890,9.317
1286,2,85.2,10.7,9.1,30.38805167,130.94432017,-3.6,22.12,1023.79,45.84,-87.21,0.880,-2.590,10.900,11.238
1287,2,85.2,10.7,9.1,30.38805167,130.94432017,-3.6,22.12,1023.79,45.84,-87.21,0.880,-2.590,10.900,11.238
1288,2,85.2,10.7,9.1,30.38805167,130.94432017,-3.6,22.12,1023.79,45.84,-87.21,0.880,-2.590,10.900,11.238
1289,2,94.9,8.9,6.9,30.38805167,130.94432017,-3.6,22.14,1023.75,46.25,-87.06,1.000,-1.450,8.090,8.280
1290,2,94.9,8.9,6.9,30.38805167,130.94432017,-3.6,22.14,1023.75,46.25,-87.06,1.000,-1.450,8.090,8.280
1291,2,94.9,8.9,6.9,30.38805167,130.94432017,-3.6,22.14,1023.75,46.25,-87.06,1.000,-1.450,8.090,8.280
1292,2,104.3,5.1,7.9,30.38805167,130.94432017,-3.6,22.13,1023.76,46.07,-86.91,-0.990,-1.660,10.620,10.794
1293,2,104.3,5.1,7.9,30.38805167,130.94432017,-3.6,22.13,1023.76,46.07,-86.91,-0.990,-1.660,10.620,10.794
1294,2,104.3,5.1,7.9,30.38805167,130.94432017,-3.6,22.13,1023.76,46.07,-86.91,-0.990,-1.660,10.620,10.794
1295,2,121.3,9.4,6.9,30.38805167,130.94432017,-3.6,22.16,1023.71,46.47,-86.96,-0.840,-2.690,7.900,8.388
1296,2,121.3,9.4,6.9,30.38805167,130.94432017,-3.6,22.16,1023.71,46.47,-86.96,-0.840,-2.690,7.900,8.388
1297,2,121.3,9.4,6.9,30.38805167,130.94432017,-3.6,22.16,1023.71,46.47,-86.96,-0.840,-2.690,7.900,8.388
1298,2,143.3,3.0,8.1,30.38805167,130.94432017,-3.6,22.16,1023.77,46.47,-87.04,-0.270,-3.060,10.230,10.681
1299,2,143.3,3.0,8.1,30.38805167,130.94432017,-3.6,22.16,1023.77,46.47,-87.04,-0.270,-3.060,10.230,10.681
1300,2,158.8,-3.6,8.9,30.38805167,130.94432017,-3.6,22.17,1023.77,46.62,-87.17,1.140,-1.480,9.220,9.407
1301,2,163.2,-3.6,8.9,30.38805167,130.94432017,-3.6,22.17,1023.77,46.62,-87.17,1.140,-1.480,9.220,9.407
1302,2,163.2,-3.6,8.9,30.38805167,130.94432017,-3.6,22.17,1023.77,46.62,-87.17,1.140,-1.480,9.220,9.407
1303,2,177.0,-8.1,4.7,30.38805167,130.94432017,-2.5,22.17,1023.76,46.85,-87.25,-0.280,-1.650,9.450,9.597
1304,2,177.0,-8.1,4.7,30.38805167,130.94432017,-2.5,22.17,1023.76,46.85,-87.25,-0.280,-1.650,9.450,9.597
1305,2,177.0,-8.1,4.7,30.38805167,130.94432017,-2.5,22.17,1023.76,46.85,-87.25,-0.280,-1.650,9.450,9.597
1306,2,188.0,-5.2,-0.9,30.38805167,130.94432017,-2.5,22.18,1023.75,46.84,-87.35,-0.950,-3.100,10.080,10.589
1307,2,188.0,-5.2,-0.9,30.38805167,130.94432017,-2.5,22.18,1023.75,46.84,-87.35,-0.950,-3.100,10.080,10.589
1308,2,188.0,-5.2,-0.9,30.38805167,130.94432017,-2.5,22.18,1023.75,46.84,-87.35,-0.950,-3.100,10.080,10.589
1309,2,203.0,-2.8,-4.5,30.38805167,130.94432017,-2.5,22.19,1023.73,47.17,-86.93,-1.670,-3.090,9.150,9.801
1310,2,203.0,-2.8,-4.5,30.38805167,130.94432017,-2.5,22.19,1023.73,47.17,-86.93,-1.670,-3.090,9.150,9.801
1311,2,203.0,-2.8,-4.5,30.38805167,130.94432017,-2.5,22.19,1023.73,47.17,-86.93,-1.670,-3.090,9.150,9.801
1312,2,214.3,0.1,-6.1,30.38805167,130.94432017,-2.5,22.20,1023.74,46.94,-86.85,0.230,-2.730,9.520,9.906
1313,2,214.3,0.1,-6.1,30.38805167,130.94432017,-2.5,22.20,1023.74,46.94,-86.85,0.230,-2.730,9.520,9.906
1314,2,224.9,0.0,-5.0,30.38805167,130.94432017,-2.5,22.21,1023.77,46.72,-86.93,-0.080,-1.850,10.420,10.583
1315,2,222.4,0.0,-5.0,30.38805167,130.94432017,-2.5,22.21,1023.77,46.72,-86.93,-0.080,-1.850,10.420,10.583
1316,2,222.4,0.0,-5.0,30.38805167,130.94432017,-2.5,22.21,1023.77,46.72,-86.93,-0.080,-1.850,10.420,10.583
1317,2,241.7,1.6,-5.5,30.38805167,130.94432017,-2.5,22.22,1023.77,46.95,-87.23,-0.240,-2.320,8.850,9.152
1318,2,241.7,1.6,-5.5,30.38805167,130.94432017,-2.5,22.22,1023.77,46.95,-87.23,-0.240,-2.320,8.850,9.152
1319,2,241.7,1.6,-5.5,30.38805167,130.94432017,-2.5,22.22,1023.77,46.95,-87.23,-0.240,-2.320,8.850,9.152
1320,2,251.8,0.4,-7.3,30.38805167,130.94432017,-2.5,22.23,1023.75,46.95,-87.32,-0.330,-3.010,9.390,9.866
1321,2,251.8,0.4,-7.3,30.38805167,130.94432017,-2.5,22.23,1023.75,46.95,-87.32,-0.330,-3.010,9.390,9.866
1322,2,251.8,0.4,-7.3,30.38805167,130.94432017,-2.5,22.23,1023.75,46.95,-87.32,-0.330,-3.010,9.390,9.866
1323,2,256.6,2.9,-4.2,30.38806567,130.94432450,-2.5,22.24,1023.76,47.06,-87.18,-0.280,-2.930,9.470,9.917
1324,2,256.6,2.9,-4.2,30.38806567,130.94432450,-2.5,22.24,1023.76,47.06,-87.18,-0.280,-2.930,9.470,9.917
1325,2,256.6,2.9,-4.2,30.38806567,130.94432450,-2.5,22.24,1023.76,47.06,-87.18,-0.280,-2.930,9.470,9.917
1326,2,263.0,5.7,-1.7,30.38806567,130.94432450,-2.5,22.25,1023.77,47.23,-87.48,0.180,-3.850,9.320,10.085
1327,2,263.0,5.7,-1.7,30.38806567,130.94432450,-2.5,22.25,1023.77,47.23,-87.48,0.180,-3.850,9.320,10.085
1328,2,271.7,2.5,1.6,30.38806567,130.94432450,-2.5,22.27,1023.79,47.23,-87.47,-0.130,-2.450,9.410,9.725
1329,2,266.6,2.5,1.6,30.38806567,130.94432450,-2.5,22.27,1023.79,47.23,-87.47,-0.130,-2.450,9.410,9.725
1330,2,266.6,2.5,1.6,30.38806567,130.94432450,-2.5,22.27,1023.79,47.23,-87.47,-0.130,-2.450,9.410,9.725
1331,2,266.6,4.4,4.2,30.38806567,130.94432450,-2.5,22.27,1023.79,47.24,-87.34,0.590,-3.880,9.250,10.048
1332,2,266.6,4.4,4.2,30.38806567,130.94432450,-2.5,22.27,1023.79,47.24,-87.34,0.590,-3.880,9.250,10.048
1333,2,266.6,4.4,4.2,30.38806567,130.94432450,-2.5,22.27,1023.79,47.24,-87.34,0.590,-3.880,9.250,10.048
1334,2,259.9,6.4,5.2,30.38806567,130.94432450,-0.5,22.27,1023.83,47.30,-87.34,0.960,-2.800,9.480,9.931
1335,2,259.9,6.4,5.2,30.38806567,130.94432450,-0.5,22.27,1023.83,47.30,-87.34,0.960,-2.800,9.480,9.931
1336,2,259.9,6.4,5.2,30.38806567,130.94432450,-0.5,22.27,1023.83,47.30,-87.34,0.960,-2.800,9.480,9.931
1337,2,256.1,3.2,4.5,30.38806567,130.94432450,-0.5,22.26,1023.79,47.12,-87.36,1.070,-2.170,9.510,9.813
1338,2,256.1,3.2,4.5,30.38806567,130.94432450,-0.5,22.26,1023.79,47.12,-87.36,1.070,-2.170,9.510,9.813
1339,2,256.1,3.2,4.5,30.38806567,130.94432450,-0.5,22.26,1023.79,47.12,-87.36,1.070,-2.170,9.510,9.813
1340,2,250.2,5.1,6.2,30.38806567,130.94432450,-0.5,22.28,1023.81,47.51,-87.57,0.760,-2.600,9.750,10.119
1341,2,250.2,5.1,6.2,30.38806567,130.94432450,-0.5,22.28,1023.81,47.51,-87.57,0.760,-2.600,9.750,10.119
1342,2,250.2,5.1,6.2,30.38806567,130.94432450,-0.5,22.28,1023.81,47.51,-87.57,0.760,-2.600,9.750,10.119
1343,2,246.1,5.7,4.2,30.38806567,130.94432450,-0.5,22.28,1023.77,47.77,-87.33,1.170,-3.160,8.950,9.563
1344,2,246.1,5.7,4.2,30.38806567,130.94432450,-0.5,22.28,1023.77,47.77,-87.33,1.170,-3.160,8.950,9.563
1345,2,246.1,5.7,4.2,30.38806567,130.94432450,-0.5,22.28,1023.77,47.77,-87.33,1.170,-3.160,8.950,9.563
1346,2,245.7,6.5,1.4,30.38806567,130.94432450,0.6,22.29,1023.79,47.57,-87.51,0.510,-2.880,9.390,9.835
1347,2,245.7,6.5,1.4,30.38806567,130.94432450,0.6,22.29,1023.79,47.57,-87.51,0.510,-2.880,9.390,9.835
1348,2,253.6,4.6,-1.5,30.38806567,130.94432450,0.6,22.30,1023.81,47.92,-87.41,0.260,-2.480,9.270,9.600
1349,2,246.2,4.6,-1.5,30.38806567,130.94432450,0.6,22.30,1023.81,47.92,-87.41,0.260,-2.480,9.270,9.600
1350,2,246.2,4.6,-1.5,30.38806567,130.94432450,0.6,22.30,1023.81,47.92,-87.41,0.260,-2.480,9.270,9.600
1351,2,246.3,7.9,-1.6,30.38806567,130.94432450,0.6,22.31,1023.77,47.62,-87.43,0.100,-2.600,9.230,9.590
1352,2,246.3,7.9,-1.6,30.38806567,130.94432450,0.6,22.31,1023.77,47.62,-87.43,0.100,-2.600,9.230,9.590
1353,2,246.3,7.9,-1.6,30.38806567,130.94432450,0.6,22.31,1023.77,47.62,-87.43,0.100,-2.600,9.230,9.590
1354,2,246.0,11.2,-1.8,30.38806567,130.94432450,0.6,22.32,1023.80,47.58,-87.36,-0.510,-2.460,9.490,9.817
1355,2,246.0,11.2,-1.8,30.38806567,130.94432450,0.6,22.32,1023.80,47.58,-87.36,-0.510,-2.460,9.490,9.817
1356,2,246.0,11.2,-1.8,30.38806567,130.94432450,0.6,22.32,1023.80,47.58,-87.36,-0.510,-2.460,9.490,9.817
1357,2,246.0,12.6,-1.8,30.38806567,130.94432450,0.6,22.34,1023.79,47.78,-87.52,-0.260,-2.520,9.460,9.793
1358,2,246.0,12.6,-1.8,30.38806567,130.94432450,0.6,22.34,1023.79,47.78,-87.52,-0.260,-2.520,9.460,9.793
1359,2,246.0,12.6,-1.8,30.38806567,130.94432450,0.6,22.34,1023.79,47.78,-87.52,-0.260,-2.520,9.460,9.793
1360,2,358.0,13.2,-1.7,30.38806567,130.94432450,0.6,22.34,1023.80,47.57,-87.43,-0.230,-2.520,9.360,9.696
1361,2,358.0,13.2,-1.7,30.38806567,130.94432450,0.6,22.34,1023.80,47.57,-87.43,-0.230,-2.520,9.360,9.696
1362,2,358.0,13.2,-1.7,30.38806567,130.94432450,0.6,22.34,1023.80,47.57,-87.43,-0.230,-2.520,9.360,9.696
1363,2,246.0,13.6,-1.6,30.38806567,130.94432450,0.6,22.35,1023.80,47.38,-87.29,-0.260,-2.510,9.450,9.781
1364,2,246.0,13.6,-1.6,30.38806567,130.94432450,0.6,22.35,1023.80,47.38,-87.29,-0.260,-2.510,9.450,9.781
1365,2,246.0,13.6,-1.6,30.38806567,130.94432450,0.6,22.35,1023.80,47.38,-87.29,-0.260,-2.510,9.450,9.781
1366,2,246.1,13.8,-1.6,30.38806567,130.94432450,4.1,22.37,1023.81,47.65,-87.34,-0.260,-2.510,9.440,9.771
1367,2,246.1,13.8,-1.6,30.38806567,130.94432450,4.1,22.37,1023.81,47.65,-87.34,-0.260,-2.510,9.440,9.771
1368,2,253.7,13.9,-1.6,30.38806567,130.94432450,4.1,22.39,1023.81,47.61,-87.31,-0.250,-2.510,9.490,9.820
1369,2,246.1,13.9,-1.6,30.38806567,130.94432450,4.1,22.39,1023.81,47.61,-87.31,-0.250,-2.510,9.490,9.820
1370,2,246.1,13.9,-1.6,30.38806567,130.94432450,4.1,22.39,1023.81,47.61,-87.31,-0.250,-2.510,9.490,9.820
1371,2,246.1,14.1,-1.6,30.38806567,130.94432450,4.1,22.38,1023.82,47.55,-87.42,-0.270,-2.530,9.460,9.796
1372,2,246.1,14.1,-1.6,30.38806567,130.94432450,4.1,22.38,1023.82,47.55,-87.42,-0.270,-2.530,9.460,9.796
1373,2,246.1,14.1,-1.6,30.38806567,130.94432450,4.1,22.38,1023.82,47.55,-87.42,-0.270,-2.530,9.460,9.796
1374,2,246.1,14.1,-1.6,30.38806567,130.94432450,4.7,22.40,1023.77,47.31,-87.48,-0.270,-2.520,9.450,9.784
1375,2,246.1,14.1,-1.6,30.38806567,130.94432450,4.7,22.40,1023.77,47.31,-87.48,-0.270,-2.520,9.450,9.784
1376,2,246.1,14.1,-1.6,30.38806567,130.94432450,4.7,22.40,1023.77,47.31,-87.48,-0.270,-2.520,9.450,9.784
1377,2,246.1,14.1,-1.6,30.38806567,130.94432450,4.7,22.41,1023.78,47.89,-87.06,-0.260,-2.520,9.470,9.803
1378,2,246.1,14.1,-1.6,30.38806567,130.94432450,4.7,22.41,1023.78,47.89,-87.06,-0.260,-2.520,9.470,9.803
1379,2,246.1,14.1,-1.6,30.38806567,130.94432450,4.7,22.41,1023.78,47.89,-87.06,-0.260,-2.520,9.470,9.803
1380,2,246.1,14.1,-1.6,30.38806567,130.94432450,4.7,22.40,1023.81,47.99,-87.20,-0.260,-2.530,9.440,9.777
1381,2,246.1,14.1,-1.6,30.38806567,130.94432450,4.7,22.40,1023.81,47.99,-87.20,-0.260,-2.530,9.440,9.777
1382,2,253.7,14.1,-1.6,30.38806567,130.94432450,4.7,22.42,1023.80,47.87,-87.39,-0.280,-2.510,9.460,9.791
1383,2,246.1,14.1,-1.6,30.38806567,130.94432450,4.7,22.42,1023.80,47.87,-87.39,-0.280,-2.510,9.460,9.791
1384,2,246.1,14.1,-1.6,30.38806567,130.94432450,4.7,22.42,1023.80,47.87,-87.39,-0.280,-2.510,9.460,9.791
